date,doy,regime,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,std_uv,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2015-01-01,1,NE,20150101,-4.795862,-12.115875,20.81643,20.401382446289062,13.147617,15.009325,1.329226,-3.984242793206856,-12.306688019769032,20.56018502831014,21.595289654300306,17.93916026472573,12.93556186066718,2015,1,0.0333333333333333
2015-01-02,2,NE,20150102,-5.4687967,-6.4107985,18.34917,25.290008544921875,8.504183,10.950119,1.2275763,-4.758579811342879,-6.501397340134937,17.54084978509013,40.46617300188237,36.2015853838254,8.056813836451335,2015,1,0.0
2015-01-03,3,LCD,20150103,-4.2841167,-0.010510516,16.553587,33.37053298950195,4.511157,6.999006,1.4815955,-3.9334965412750287,-0.1428445467554739,15.846181229862216,89.85943263100813,87.92022323346362,3.936089379671197,2015,1,0.0
2015-01-04,4,LCD,20150104,-4.46926,2.5384152,15.707479,52.22517395019531,5.64503,7.13029,1.7264793,-4.557934732152304,2.6802123259971937,15.283169814270025,119.59536720928878,120.45689850885304,5.287561549049578,2015,1,0.0
2015-01-05,5,LCD,20150105,-2.4289315,4.752525,18.190432,66.92227172851562,6.0585,7.516742,2.0606391,-2.5664954495957746,5.214853295253116,18.05653866563416,152.92922725928133,153.7958471645527,5.812193543216545,2015,1,0.0333333333333333
2015-01-06,6,FT,20150106,-3.2290556,-3.9169118,17.900671,71.76419448852539,5.6993623,10.674282,2.2441576,-3.0709249711260838,-4.460036577340755,17.79999050710042,39.5017653003174,34.54906524863347,5.41502598788807,2015,1,0.2
2015-01-07,7,LCD,20150107,-4.1921945,-12.1576805,17.273531,19.77618408203125,13.0345335,14.313817,1.4367639,-3.5765734772599616,-12.57741433099238,16.97299467028554,19.02514625315831,15.873884243450334,13.076055563192286,2015,1,0.4333333333333333
2015-01-08,8,NE,20150108,-4.621584,-10.586014,20.237028,15.058967590332031,11.610124,13.711372,1.0919816,-4.005519173935577,-10.519882578289032,20.38011527088928,23.58485567493139,20.84468276592545,11.256647516634542,2015,1,0.1
2015-01-09,9,NE,20150109,-5.365271,-6.798306,19.066036,21.621017456054688,8.722223,10.854685,1.028369,-4.749423592249873,-6.95461152235031,18.875418280955,38.28075110697233,34.32983962817838,8.421617771273366,2015,1,0.0
2015-01-10,10,NE,20150110,-6.678236,-5.2268724,17.244463,16.685184478759766,8.515964,10.830981,0.97259367,-6.268782733236952,-5.141415473468145,17.001464352760316,51.95068628250692,50.64270819692223,8.107514417338239,2015,1,0.0666666666666666
