date,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,std_uv,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2006-12-27,20061227,-4.4402676,-7.2615986,14.060993,29.717689514160156,8.699361,9.809891,1.2477545,-3.70938918473276,-7.29444100307719,13.951217878476461,31.444637459107355,26.95437192843181,8.183424568674543,2006,12,0.03333333333333333
2006-12-28,20061228,-6.149174,-12.927358,13.657379,18.60057830810547,14.42123,15.828715,1.3485202,-6.124674603672668,-13.01549789813741,12.576640002966565,25.439096295824697,25.200166473902414,14.384534213428402,2006,12,0.3
2006-12-29,20061229,-7.99986,-7.596953,17.275715,8.145904541015625,11.059177,14.196751,1.2344481,-7.483190609443032,-7.221114827039719,17.047891850738527,46.47977231148718,46.02107825678388,10.39916540124972,2006,12,0.1
2006-12-30,20061230,-8.215076,-1.9665725,14.67245,9.933177947998047,8.476638,10.801945,1.1278522,-8.166993527229948,-1.4662707749951673,14.524969307753244,76.53754663143826,79.821769586497,8.297573938171373,2006,12,0.43333333333333335
2006-12-31,20061231,-8.817573,0.10684387,13.003896,14.834228515625,8.862776,11.144323,1.2170266,-9.272766800955452,0.7364031498186198,12.675882704419456,90.69422768752929,94.54065397467724,9.301961822323525,2006,12,0.4
2007-01-01,20070101,-2.7559402,-2.3803174,13.717877,71.67327117919922,4.283697,6.9030247,1.9553423,-1.4704475051481731,-1.447813297330465,13.494003565088908,49.18268608240521,45.44438063105258,2.0635840688771077,2007,1,0.13333333333333333
2007-01-02,20070102,-6.3494077,-4.784976,14.3140955,17.128860473632812,7.9892416,8.912432,0.7169596,-6.670937487053554,-4.917844953801469,13.808263035577138,52.997961797084315,53.6021942632718,8.287738288930639,2007,1,0.1
2007-01-03,20070103,-5.3935413,-4.812906,15.155154,31.886566162109375,7.5680265,11.313966,1.8073095,-6.390391210814792,-4.224365160505295,14.504384015764872,48.25599557794715,56.53332122742643,7.660441295157209,2007,1,0.4
2007-01-04,20070104,-4.4666734,-10.730829,15.611908,17.245643615722656,11.700509,13.915565,1.4939499,-4.966039906669303,-11.36399787978872,15.474366828783673,22.59936416361296,23.6052128659816,12.401693439465214,2007,1,0.26666666666666666
2007-01-05,20070105,-1.8362591,-8.594851,14.56487,20.547515869140625,8.977995,12.070996,1.7200494,-0.34617305689859734,-7.301025979674025,13.699776841913863,12.059732225225787,2.7146064096797318,7.309228149483198,2007,1,0.1
2007-01-06,20070106,-2.8305511,-14.000609,17.452211,14.984169006347656,14.469513,16.253052,1.6157163,-1.9871350294865053,-14.622064494808198,16.720790572433472,11.429620786280793,7.739071341239196,14.756472333038912,2007,1,0.26666666666666666
2007-01-07,20070107,-4.068221,-9.026568,18.590446,21.607864379882812,9.998205,11.95458,1.1164309,-3.228634947343513,-8.872200602165224,17.737384487871807,24.260808477265016,19.996681182857856,9.441399639262645,2007,1,0.1
2007-01-08,20070108,-4.136269,-8.060831,20.15107,24.778549194335938,9.203641,11.3105955,1.226197,-2.962546807919667,-8.009838817244214,20.248760728902184,27.163803462974215,20.29759295169538,8.540152309376408,2007,1,0.13333333333333333
2007-01-09,20070109,-4.196937,-5.046294,19.728952,33.71050262451172,6.7245917,9.117189,1.2716341,-3.052909410480505,-5.353594603395464,19.782967492446897,39.749855632618505,29.69412873997689,6.162891451754237,2007,1,0.13333333333333333
2007-01-10,20070110,-7.5918803,-4.379877,16.654455,13.037796020507812,8.798139,10.734354,0.9718848,-7.303619086323423,-4.578920802464802,16.431887900428773,60.01866562930235,57.914812788922234,8.62028813168984,2007,1,0.06666666666666667
2007-01-11,20070111,-6.634282,-0.09162965,13.209556,26.181171417236328,6.767466,9.112402,1.4674621,-6.7732817814362845,0.6762409122749962,13.010303510080975,89.20870741435738,95.70148677847112,6.8069558440004005,2007,1,0.1
2007-01-12,20070112,-3.8417084,-3.9331326,13.457169,60.609012603759766,6.0425696,10.978731,2.1156738,-2.6293431572815535,-2.2247573221472035,12.574145030591328,44.32629093311547,49.76454971120609,3.4442692376164388,2007,1,0.16666666666666666
2007-01-13,20070113,-6.6041183,-10.107626,15.1076765,11.687347412109375,12.097319,14.050487,1.0768582,-6.929783297908149,-10.741808335723876,14.639924437679293,33.15978862145698,32.82697639861996,12.783127272987377,2007,1,0.16666666666666666
2007-01-14,20070114,-8.970034,-4.606222,16.882668,9.277774810791016,10.10384,12.695122,1.100086,-9.141400949851361,-4.757989417583464,16.735649839001976,62.81894623861257,62.503564080678785,10.30551670823834,2007,1,0.1
2007-01-15,20070115,-7.9704895,2.9332914,16.484566,43.67790985107422,8.898757,11.062196,2.1025348,-8.183057966379803,3.3072456969046624,16.85286819991811,110.20457304938208,112.00647438228566,8.826115327867994,2007,1,0.06666666666666667
2007-01-16,20070116,-4.537485,3.4229658,14.053228,52.209693908691406,6.1002393,8.552591,1.7757055,-4.408738837091767,4.171835892618177,14.046121875442505,127.02999264352178,133.41851018360012,6.069694625647864,2007,1,0.3333333333333333
2007-01-17,20070117,-4.86078,-6.670972,16.067362,22.649993896484375,9.262107,12.868561,2.9364278,-5.791827980457944,-7.988227629106523,16.471989391693114,36.078818203598786,35.94381819364236,9.866967721120625,2007,1,0.9333333333333333
2007-01-18,20070118,-8.033581,-8.109496,16.1963,19.14427947998047,11.664104,13.305702,2.3221605,-9.6755313964742,-8.480116071476619,16.43548276123301,44.73055964781062,48.76706656442852,12.86577927643227,2007,1,0.8
2007-01-19,20070119,-7.5609775,-5.2601376,14.39816,24.847789764404297,9.340693,13.1424055,1.899246,-8.267896848833082,-5.613125061155963,14.644032692035674,55.17384024815149,55.82718046427661,9.993262292921223,2007,1,0.5333333333333333
2007-01-20,20070120,-5.610977,1.373089,13.270624,54.58711242675781,6.1862636,8.727043,2.0361981,-5.298593547293975,2.5564489219760853,13.192223639546715,103.75088229095735,115.75623502040634,5.883071023716953,2007,1,0.43333333333333335
2007-01-21,20070121,-5.140045,-8.233763,14.838779,4.20074462890625,9.728952,13.400519,2.4547117,-5.516937991340641,-9.133360102293654,14.795094124621071,31.975066439140562,31.133761808532313,10.6702798256872,2007,1,0.36666666666666664
2007-01-22,20070122,-8.242559,-3.4935842,13.446004,14.6807861328125,8.99844,10.947333,0.95342577,-9.010699327362062,-3.39028956551679,13.31717021702957,67.03048594396853,69.38111303628997,9.627396621422385,2007,1,0.2
2007-01-23,20070123,-3.5788357,-5.456171,14.684617,50.02077102661133,7.430295,11.503675,2.804153,-3.2426327925643967,-5.160398541357999,14.382720896336876,33.26184637872748,32.143967434982414,6.094618981779234,2007,1,0.5
2007-01-24,20070124,-4.9054666,-12.330279,16.470633,8.389427185058594,13.305106,16.146812,1.4578164,-4.091044704818728,-12.037916331914268,16.363475838391622,21.69459413365007,18.770153439194416,12.714089679996505,2007,1,0.13333333333333333
2007-01-25,20070125,-6.093842,-3.6449873,12.690288,21.646240234375,7.1990223,9.416218,1.344425,-6.3127785735702515,-3.1032944274492285,12.510983890986124,59.11455272011901,63.82176220483694,7.034316571093818,2007,1,0.0
2007-01-26,20070126,-6.532311,-6.372775,13.145644,35.11543273925781,9.350893,11.871288,1.5634439,-6.936662976636891,-5.911754299989693,12.951955490015665,45.70826860452118,49.560784390375545,9.114062329987194,2007,1,0.4
2007-01-27,20070127,-6.9693294,-12.737017,12.912202,9.229911804199219,14.591567,17.828472,1.7711997,-6.958274484779362,-13.470222362369544,12.697961350187938,28.686211081233097,27.319390984096543,15.161282079600394,2007,1,0.7666666666666667
2007-01-28,20070128,-2.6714337,-13.507232,14.856955,12.688240051269531,13.973487,16.510712,1.9838146,-1.7019024320661311,-13.48769678147507,14.853046851881665,11.187467381250713,7.1916794511765545,13.594647342144832,2007,1,0.03333333333333333
2007-01-29,20070129,-4.0747724,-5.8088946,14.322056,13.584976196289062,7.1266456,9.987986,1.4988723,-3.6863621843605063,-5.835487711198172,14.029943377463022,35.048554409509904,32.28119581389822,6.902331706157568,2007,1,0.0
2007-01-30,20070130,-3.8923707,-5.166791,12.73638,25.366241455078125,6.524713,8.776122,1.0885354,-3.305827854128205,-5.102576521522524,12.585512263339995,36.99232117848564,32.938162272461796,6.0798671826876935,2007,1,0.0
2007-01-31,20070131,-3.186599,-5.565024,11.918697,28.440185546875,6.504124,8.5246525,1.174376,-2.5057724176882146,-5.620815911975861,11.926601979086556,29.79596664716115,24.02742065395995,6.154061010874695,2007,1,0.0
2007-02-01,20070201,-3.3652012,-13.221404,14.398269,19.307662963867188,13.856963,14.994862,1.4545261,-2.322762835502792,-13.213686497086842,14.50894913356145,14.28009016888035,9.969859151238836,13.416286298126174,2007,2,0.0
2007-02-02,20070202,-3.5693858,-8.887018,16.511293,19.8099365234375,9.674927,11.512699,1.1867032,-2.7231034322560674,-9.080736783854167,16.672541326156615,21.88238898766116,16.692774636277647,9.480246454623789,2007,2,0.0
2007-02-03,20070203,-3.9476902,-1.5035237,15.319638,34.50884246826172,4.4046693,6.6975737,1.2661868,-3.408098897631648,-1.6280378820711758,15.61916679340998,69.1500832274605,64.46634389637688,3.776988938492785,2007,2,0.0
2007-02-04,20070204,-5.117589,1.6604285,12.491778,45.72624206542969,5.786217,7.2376504,1.6222622,-5.053288425221764,1.4793426501508553,12.341010730594633,107.97592606695889,106.31731343839778,5.265375445781204,2007,2,0.0
2007-02-05,20070205,-3.7459931,1.6558769,11.828788,72.05216979980469,5.07833,7.522853,2.283394,-4.10907880030537,2.1464473201697656,11.394405001555125,113.84732119081235,117.58108294464046,4.6359211258802695,2007,2,0.0
2007-02-06,20070206,-6.4906387,2.3042586,13.198178,46.95689392089844,7.408364,9.580331,2.1216497,-6.781891064169567,2.559735859709104,12.974528827348076,109.54550386616353,110.67835660813779,7.2488822640282775,2007,2,0.0
2007-02-07,20070207,-5.856665,4.0975127,12.857199,48.176856994628906,7.7695794,10.3474655,2.288271,-5.739265986998238,4.077327810936289,13.195544138103484,124.97788248443436,125.3910029830854,7.04015455422318,2007,2,0.03333333333333333
2007-02-08,20070208,-1.9202163,5.115575,12.634615,63.05560302734375,6.0194774,7.5505843,1.7889814,-1.9843070194358858,5.517443137333551,12.263267732899983,159.4255381664708,160.21925911346403,5.863416505851483,2007,2,0.03333333333333333
2007-02-09,20070209,-0.8564493,0.28743634,13.43881,157.65052795410156,3.9057398,6.9903383,2.6248994,-0.5374935642061283,-0.29870804737980505,13.39449015489197,108.55247109285159,60.937209166557636,0.6149193679926362,2007,2,0.43333333333333335
2007-02-10,20070210,-4.9866896,-7.4562736,14.219122,22.854408264160156,9.061561,11.32627,1.6170447,-5.709974142761872,-8.136543598429997,13.707684384262084,33.774254274806935,35.05998836761165,9.940178390761472,2007,2,0.13333333333333333
2007-02-11,20070211,-6.0859904,-4.692033,14.119694,26.81085205078125,7.7581515,10.51993,1.2328933,-5.21430564813837,-4.789158580558142,13.678381627174375,52.36934624771314,47.43360517372605,7.0799027748932675,2007,2,0.06666666666666667
2007-02-12,20070212,-5.7061687,4.7133102,12.891989,39.370948791503906,7.651033,8.793837,1.4723046,-5.9103677193133075,4.867002007888796,12.387688772183736,129.55679563323218,129.47038230932344,7.656380027290597,2007,2,0.13333333333333333
2007-02-13,20070213,-0.0019608021,9.631818,12.778841,45.347129821777344,10.0945635,11.206033,2.1309369,-0.01443122153441423,10.511421132837931,12.555218350929263,179.9883359832187,179.92133817519164,10.51143103920807,2007,2,0.16666666666666666
2007-02-14,20070214,-3.0156102,-6.7373223,15.144294,20.841407775878906,7.4829054,12.176748,2.3075533,-2.882609182752615,-7.288615442156471,14.737004749163308,24.11318125718242,21.578537221616017,7.837943018683631,2007,2,0.23333333333333334
2007-02-15,20070215,-6.173408,0.22815801,15.562413,37.61056900024414,6.4502187,8.720232,1.5657976,-5.70221138900757,0.32229944153579193,15.054941605321247,92.11658520181044,93.23502043576985,5.71131260350385,2007,2,0.06666666666666667
2007-02-16,20070216,-0.93928653,7.844957,13.885602,47.804443359375,8.336682,9.935544,2.055735,-1.0766328047552152,8.77172164773623,13.76566277200826,173.17240645552988,173.00256872160077,8.83754710661502,2007,2,0.16666666666666666
2007-02-17,20070217,2.0941842,5.340549,13.623251,46.80302429199219,6.2785444,9.665428,2.2351537,2.8467781827414798,6.6433748627185905,13.144718380973815,201.41158605652984,203.19580367730887,7.227625861120242,2007,2,0.23333333333333334
2007-02-18,20070218,-3.50204,-3.821167,14.164204,64.89196014404297,5.786086,10.777307,3.035566,-4.940001162232717,-4.6330672918313285,13.945362440565743,42.50477158132179,46.83640105588381,6.772660039710976,2007,2,0.3333333333333333
2007-02-19,20070219,-5.96535,-2.6771789,14.379627,57.13768768310547,7.100228,10.161328,2.4884653,-8.496239607417431,-4.467584647716201,14.724844386633553,65.83001893263548,62.26322292497193,9.599239555879318,2007,2,0.5333333333333333
2007-02-20,20070220,-3.4143496,-2.2081656,13.526609,103.16790771484375,4.9575806,8.56602,2.808014,-5.46323359583218,-2.4317254233646364,13.756800248696642,57.10799938924373,66.00580220341718,5.979984101757071,2007,2,0.36666666666666664
2007-02-21,20070221,-5.0544543,-0.6512798,13.523274,53.423377990722656,5.5032415,7.1973057,1.5912093,-5.075537308952329,0.24381241132560955,13.214287755413057,82.65774342939869,92.75019002037197,5.081389914824827,2007,2,0.6666666666666666
2007-02-22,20070222,-2.0666099,-6.1214275,13.201895,19.669097900390625,6.5642633,9.795885,1.6566885,-1.9909631990032222,-7.328808896638873,12.603712723027549,18.654816070102697,15.198324694395296,7.594430479189222,2007,2,0.9333333333333333
2007-02-23,20070223,-6.7144213,-6.8459115,12.151413,14.904243469238281,9.6475115,11.122946,0.9412151,-6.594755407014213,-6.749089973286944,11.527973833485921,44.44443847566174,44.33734806136948,9.436154637661762,2007,2,0.0
2007-02-24,20070224,-3.742139,3.2977972,11.637071,42.41947937011719,5.2741137,6.3456454,1.3579144,-3.4904258150558456,3.8150985187295348,11.169333938541412,131.38843489634814,137.5446692273291,5.170884748089107,2007,2,0.6
2007-02-25,20070225,-1.5547098,-10.018387,14.780011,10.863433837890625,10.198997,15.052264,2.0240881,-0.6232722588764017,-10.863027508614872,14.654598808827718,8.821119641771588,3.283777098369569,10.880893114152364,2007,2,0.3
2007-02-26,20070226,-4.746813,-6.8250794,15.131465,16.714813232421875,8.357148,10.060112,0.97021484,-4.262304059607184,-6.166304656781518,14.62570778521474,34.81844383437351,34.653198273360346,7.496035553330128,2007,2,0.0
2007-02-27,20070227,-5.8469853,-4.1785283,14.602313,25.91550064086914,7.258522,9.968273,1.1453555,-5.439983200430555,-3.490694221356705,14.03983688613383,54.44863211879388,57.31277746363074,6.463618442326229,2007,2,0.03333333333333333
2007-02-28,20070228,-8.597626,-1.2549018,13.972834,25.179141998291016,8.86212,10.592461,1.5157976,-9.439023089276628,-1.0376360692024238,13.788792133073173,81.69579897270006,83.72663873993605,9.495885713929331,2007,2,0.03333333333333333
2007-03-01,20070301,-8.840608,5.2362046,14.416936,32.66802215576172,10.693045,12.3783865,2.3521698,-9.841718862817125,5.603716787861507,13.973678715506233,120.63784029707381,119.65649193177347,11.325240483684718,2007,3,0.4
2007-03-02,20070302,-5.099427,5.3546476,13.689647,27.70172119140625,7.572229,11.110801,2.2038696,-4.684255451622628,6.585118946453732,13.462826801892598,136.3985119252402,144.57425340680015,8.08121529690926,2007,3,0.3333333333333333
2007-03-03,20070303,-4.173205,7.661204,13.711897,29.821319580078125,8.892095,11.509897,1.7083786,-4.219265947388324,8.779343288223263,13.474072718755087,151.42202132889656,154.33151890172883,9.740588981538107,2007,3,0.23333333333333334
2007-03-04,20070304,-0.10488924,7.336106,13.447679,32.49701690673828,7.6364856,9.895663,2.2471638,0.2799632567199082,8.632284583202365,13.06636238265101,179.18085953941159,181.85757227087993,8.636823290452714,2007,3,0.4666666666666667
2007-03-05,20070305,-4.3398395,-12.397441,17.723162,12.593055725097656,13.183477,15.203389,1.6162317,-4.409606837862019,-13.514774137062073,17.929951491874693,19.29307289683379,18.070493144391776,14.21596822029092,2007,3,0.7666666666666667
2007-03-06,20070306,-6.000315,-10.239706,17.6849,19.023963928222656,11.942656,12.526783,0.92817414,-5.7356248503888505,-10.471853184928891,18.032833086158753,30.369667281688663,28.710323902130767,11.939727867548049,2007,3,0.8
2007-03-07,20070307,-7.2099957,-5.638493,14.892903,29.276473999023438,9.330829,10.948352,1.3585494,-8.051832800661726,-6.117556531689957,15.042989181013743,51.9732296220115,52.77345011653634,10.112196070499945,2007,3,0.9
2007-03-08,20070308,-5.0393443,-0.9369766,13.682517,120.69013977050781,6.832265,11.536951,3.9373126,-4.89097606871158,0.12407208178266527,13.382942333403266,79.46714424881111,91.45314192122072,4.892549518010754,2007,3,0.7
2007-03-09,20070309,-1.0772699,-2.161325,13.041569,104.0726547241211,4.4912767,8.250191,3.0744743,-0.2008425613390573,-1.7015551502424937,12.418414730002088,26.493057423074788,6.731743134084667,1.7133673464152364,2007,3,0.3333333333333333
2007-03-10,20070310,-1.0996772,-4.042625,13.966594,45.936317443847656,4.6387067,8.766924,2.1997466,-1.6970597300353099,-4.904451002733223,13.320969119111377,15.217424906808105,19.08686876698019,5.189764095362952,2007,3,0.36666666666666664
2007-03-11,20070311,-7.276446,-8.305627,16.88372,15.687019348144531,11.086308,12.253095,0.8605662,-7.1047665859076226,-8.786909536266327,16.880408721783954,41.22115721227121,38.95770877346888,11.29988882417688,2007,3,0.5666666666666667
2007-03-12,20070312,-3.8984654,1.0057575,15.125445,71.9303970336914,4.4083724,8.075822,1.9029169,-2.975291179434462,2.6099143035809207,14.8410263182106,104.4661859235606,131.25711792505797,3.957778451916781,2007,3,0.23333333333333334
2007-03-13,20070313,-4.911505,-2.8713415,15.695044,35.428897857666016,5.8909335,6.6738443,1.1370734,-4.285401177518532,-3.938048780323346,15.477285765060422,59.68878718788886,47.418693266282844,5.820042220506945,2007,3,0.0
2007-03-14,20070314,-1.0367573,7.471652,13.451819,25.469512939453125,7.699304,8.586685,1.1105303,-0.8395780295813912,8.111880594276432,12.998624196651459,172.1001508139716,174.09093797065674,8.15521293673895,2007,3,0.06666666666666667
2007-03-15,20070315,1.5174204,5.2228956,14.859073,175.8924331665039,6.632541,10.637158,3.185192,1.9906738763233771,7.284684122935625,14.173068820378623,196.2002929958019,195.28397187333505,7.551781594619028,2007,3,0.03333333333333333
2007-03-16,20070316,-1.4993501,-6.1303244,16.815105,24.738052368164062,6.6922407,10.762368,2.6417649,-1.5170640455207838,-6.661599998661995,16.252779142911276,13.743555804461664,12.829322756524164,6.832159092145424,2007,3,0.2
2007-03-17,20070317,-5.150718,-9.634531,18.765509,11.254249572753906,10.964512,12.501928,0.7213508,-4.541003037443482,-9.557803789334615,18.709896522987364,28.129412898193692,25.41283514847612,10.581697494329067,2007,3,0.5666666666666667
2007-03-18,20070318,-4.197884,-3.878565,16.490244,35.72622299194336,5.8954096,7.531439,1.3644552,-3.4581015089918785,-3.3126877711464635,16.183664376116436,47.26412709886313,46.230331132912966,4.7887750328863055,2007,3,0.6
2007-03-19,20070319,-1.9523869,-8.782012,15.138183,19.40509033203125,9.15514,12.445202,1.811605,-0.8179310500947682,-8.684604004006706,14.629864451396942,12.533959406622841,5.380344984611952,8.72303604882603,2007,3,0.7666666666666667
2007-03-20,20070320,-5.508527,-7.5785227,15.722225,17.52544403076172,9.442232,10.547651,0.8474087,-5.301599415259048,-7.541577111152011,16.09664437708029,36.01191251532816,35.10656091190839,9.218586750870601,2007,3,0.06666666666666667
2007-03-21,20070321,-5.2772937,-0.9358336,16.99206,25.122665405273438,5.4812617,8.742111,1.6646194,-5.111835626820887,-0.5555134577158292,16.976252171541848,79.94415702158062,83.7978908217828,5.14193141507534,2007,3,0.13333333333333333
2007-03-22,20070322,-5.5292606,0.073417395,15.349859,32.12401580810547,5.8541036,8.593337,1.7920563,-5.044204735068007,0.6013269607105275,15.451949728212993,90.76072733610789,96.79823004597824,5.079920818571867,2007,3,0.6333333333333333
2007-03-23,20070323,-3.5701783,5.042267,14.428327,62.82544708251953,6.909034,10.821076,2.3878992,-3.3915017211872733,5.1804900579446125,14.386997899709066,144.69958871835678,146.7885094591797,6.191910946168332,2007,3,0.5333333333333333
2007-03-24,20070324,1.9119993,5.9257483,13.969428,51.30120086669922,6.967419,9.1220255,2.4935985,2.0644313814012145,6.910350856570565,13.767189397630055,197.88279174866287,196.6332419305141,7.212130468136282,2007,3,0.8666666666666667
2007-03-25,20070325,-4.157247,-4.172746,15.379834,21.117095947265625,5.998182,7.8398824,1.536319,-4.603806387286508,-5.181370854615529,15.412197189370474,44.893393328912936,41.62206865230962,6.931207483886145,2007,3,0.13333333333333333
2007-03-26,20070326,-3.0320828,6.2454586,15.38465,24.843185424804688,7.058853,8.21929,1.0425775,-3.783793185173668,6.463310532089233,15.497153458820343,154.10407541786043,149.6541637046518,7.489424136900133,2007,3,0.13333333333333333
2007-03-27,20070327,-0.7519998,-3.4235067,16.987028,45.176612854003906,4.6576853,8.197774,2.6495802,-1.3668374456727528,-3.9305932193326916,16.873811653404235,12.38871312347618,19.174776355095787,4.161467008010198,2007,3,0.16666666666666666
2007-03-28,20070328,-2.3137639,1.5932451,16.298496,95.19747161865234,3.693471,4.999959,1.7570503,-2.7718459128274886,1.9634475498013466,16.24562020096588,124.55108569306213,125.31199380787905,3.396800854521702,2007,3,0.0
2007-03-29,20070329,1.117527,4.9407554,15.154538,38.75947570800781,5.192545,7.141392,1.0566676,0.29059567931111296,4.743610374724389,14.840568045649212,192.74501586254874,183.5055839905591,4.752503049554744,2007,3,0.0
2007-03-30,20070330,0.5826276,7.416766,15.434474,12.32061767578125,7.4658346,8.522731,0.67739904,0.6117454989849704,8.051916517290755,15.16257241194407,184.49167305540828,184.34470826007677,8.075121804465121,2007,3,0.0
2007-03-31,20070331,1.2629148,9.288679,15.880911,17.16596221923828,9.464791,10.91713,1.178931,0.90099869617716,9.79315239382299,16.170308447797144,187.74261756669054,185.25658130467752,9.834512314250967,2007,3,0.0
2007-04-01,20070401,2.7681472,4.3256288,16.226395,158.60569763183594,6.22995,10.235055,3.1237626,2.3387188511419277,5.641734482943854,16.082932601245883,212.61684519566813,202.5159126607203,6.107272209483083,2007,4,0.3
2007-04-02,20070402,-3.2629254,-10.2475605,17.101978,13.5760498046875,10.877986,15.14885,2.6910954,-3.7634399074805587,-10.884028282588961,16.64479339699173,17.66199359000956,19.07417670894705,11.516316754649191,2007,4,0.9666666666666667
2007-04-03,20070403,-5.965863,-12.094303,18.363676,12.759811401367188,13.525981,15.29417,0.97175306,-5.549186038620635,-11.862182134337107,18.539174679270428,26.25614615396364,25.07041984937763,13.095985288606911,2007,4,0.8666666666666667
2007-04-04,20070404,-7.584398,-4.843791,16.321348,11.50790786743164,9.052622,10.74523,0.9665517,-7.733324461866381,-4.532775692141215,16.062011313537596,57.43558138828837,59.62392029190272,8.963836383366623,2007,4,0.4
2007-04-05,20070405,-5.804956,2.4352615,14.803462,48.15229034423828,6.7368803,7.893312,1.7614217,-6.2187053538265245,2.9255828854106296,14.837852309083303,112.75874133557954,115.19458580489169,6.872505474506242,2007,4,0.26666666666666666
2007-04-06,20070406,-2.088271,0.36741677,14.028133,128.46351623535156,4.6911893,8.288932,3.2159543,-1.3762726580498983,2.1111096039276047,13.784482021059674,99.97866476390914,146.89890255251902,2.5201012259611915,2007,4,0.4
2007-04-07,20070407,-1.3690761,-5.356023,14.97766,46.65104675292969,6.112638,11.161141,2.931044,0.6778356247951112,-5.429914326344662,14.95503549913534,14.338595898287451,352.8843725163415,5.472059093767572,2007,4,0.4666666666666667
2007-04-08,20070408,-4.5969553,-7.869089,14.848151,12.179458618164062,9.141522,10.738142,1.0129628,-4.579743384586336,-8.350233125332515,14.983880250403088,30.292568264272433,28.742872127915007,9.523678003589932,2007,4,0.5
2007-04-09,20070409,-6.9515057,-2.2652674,14.409521,14.080894470214844,7.3653054,10.004115,1.2819688,-7.034596998199466,-1.7809733513665202,14.48970898513031,71.95091208970825,75.79275381540938,7.256543323467078,2007,4,0.36666666666666664
2007-04-10,20070410,-3.7864997,-2.6696062,14.387876,71.93460464477539,5.7031565,8.507277,2.2752464,-4.453855192850747,-2.306032329254152,14.29229365167872,54.81491111501674,62.626643022075484,5.015437287261092,2007,4,0.8
2007-04-11,20070411,-4.350744,-7.3854938,15.358691,9.455741882324219,8.596247,10.829987,0.882702,-3.8936867028636932,-7.300182590295161,15.215828559150696,30.502047340897434,28.07405111660003,8.27366073704416,2007,4,0.0
2007-04-12,20070412,-3.6780703,1.5361379,14.269009,64.1763916015625,4.548136,6.63261,1.7261071,-3.8335666678301434,1.8684647613700185,14.252459490319568,112.66774681578636,115.98441523194975,4.264668095078424,2007,4,0.0
2007-04-13,20070413,-1.0630618,-0.8985807,14.061648,73.40516662597656,2.0842755,3.9318213,1.2163849,-0.6086989321427401,-1.1074459003723434,13.739748718077346,49.79296481608799,28.795049333051622,1.2637051919823794,2007,4,0.0
2007-04-14,20070414,-1.2538451,5.521917,14.483987,31.00208282470703,5.821084,6.94033,1.0156028,-1.7166549045901327,5.941585652322135,14.676050576841991,167.2069428074148,163.88482994453636,6.184605413875133,2007,4,0.4666666666666667
2007-04-15,20070415,1.2392693,-2.2040849,15.02802,84.8790283203125,4.033834,6.9489107,2.4878926,1.0786245057576371,-3.6557201542371103,14.805761111073812,330.6526835897547,343.56124374612864,3.8115247172904847,2007,4,0.16666666666666666
2007-04-16,20070416,-4.2823057,-1.7792019,15.019608,59.69673538208008,4.992142,7.2353015,1.4380118,-4.08243456711642,-1.6556599318507426,14.673055378171286,67.43821257092625,67.92464093511731,4.405392355366663,2007,4,0.0
2007-04-17,20070417,-3.0300882,6.784534,15.493092,70.10530090332031,7.7447505,9.439555,1.9074488,-3.838546572065348,7.635752886786146,15.792934985819498,155.933649294382,153.31100261219768,8.54629521687483,2007,4,0.8666666666666667
2007-04-18,20070418,-1.1756989,-9.867715,19.559736,8.970428466796875,10.089959,13.211124,1.8283348,-0.40924966583411515,-11.109994133485161,19.955664423629763,6.794533234788531,2.109603414649314,11.117529174014342,2007,4,0.3333333333333333
2007-04-19,20070419,-4.240712,1.2193557,19.454468,56.42207717895508,5.019361,6.995504,1.6752307,-4.171589848450026,1.308000739806492,19.39818435719808,106.04182711063697,107.40880072387989,4.371844896496859,2007,4,0.0
2007-04-20,20070420,-3.555565,5.7438188,16.803947,49.533668518066406,7.1976857,9.241024,1.8660412,-4.118757519158684,5.823913282292682,17.02874454948171,148.24147335970605,144.73148548314975,7.133171063509645,2007,4,0.06666666666666667
2007-04-21,20070421,-2.4415507,9.478522,15.016439,32.61138153076172,10.003972,11.103367,1.4552928,-2.8595619460086823,9.93839511950811,15.168884706469216,165.55532275325373,163.9479519518319,10.341604908065458,2007,4,0.26666666666666666
2007-04-22,20070422,2.0563369,10.381312,15.183351,15.739021301269531,10.66322,13.704741,1.5570219,2.199993553917247,11.109488722470605,15.414859970485688,191.2041513550384,191.20126824314116,11.325224559008928,2007,4,0.4666666666666667
2007-04-23,20070423,-0.45524362,1.1882805,15.757793,167.72660064697266,5.5082307,8.952075,4.154846,-1.413878389193851,0.6717302682126385,15.81112086852773,159.0376014530516,115.41228184529359,1.565334996945517,2007,4,0.5
2007-04-24,20070424,1.1272626,0.5381703,15.778497,157.19534301757812,5.6795363,8.775989,3.9056673,1.657815949628829,0.2299494342282653,15.37302661886088,244.47956486189676,262.1031039273152,1.6736876844697266,2007,4,0.6
2007-04-25,20070425,-5.3334017,-6.467638,17.7229,10.62957763671875,8.416027,10.664365,1.1218544,-5.894805196873983,-6.828556058490755,17.9795327198054,39.50997985674269,40.80266227733932,9.02097035540209,2007,4,0.26666666666666666
