date,doy,regime,yyyymmdd,meanU,meanV,wdCor,meanWS,maxWS,std_uv,ish_u,ish_v,meanWD,ish_wd,ish_ws,year,month,prRatio
2001-01-27,27,NE,20010127,-6.425539,-7.041819599999999,18.8675537109375,9.580733,11.110626,0.850052,-6.1385595292383845,-6.7065894950606,42.379912469015004,42.467952315903354,9.091768571035043,2001,1,0.5
2001-01-28,28,NE,20010128,-7.388507000000001,-10.141189,24.963706970214844,12.704106,13.969170000000002,1.4933816999999998,-7.507572946458184,-10.51042567988586,36.07574068618342,35.53813272338894,12.916373311374793,2001,1,0.6666666666666666
2001-01-29,29,NE,20010129,-8.254527000000001,-5.590241000000001,8.090061187744139,9.994178,13.509113000000001,1.3327574,-8.10489596015676,-5.092209233498888,55.892833099523926,57.85934471390403,9.571830201309293,2001,1,0.13333333333333333
2001-01-30,30,NE,20010130,-6.768739999999999,-0.10655556,29.63008117675781,6.8914366,9.289752,1.465031,-6.35269092554664,1.3169143769547147,89.09810697624205,101.71154778608502,6.48775349961392,2001,1,0.2
2001-01-31,31,NE,20010131,-2.2162759999999997,-1.3465534,99.05916213989258,3.890628,6.933116,2.3811743,-1.4240053921653442,-1.1898043904898223,58.71818823790576,50.120108848920495,1.855647015071787,2001,1,0.2333333333333333
2001-02-01,32,NE,20010201,-5.479273,-11.548333999999999,8.503288269042969,12.8065605,13.516029000000001,0.5684319999999999,-5.0203661613775905,-11.427416320316315,25.382672229499693,23.71715403506596,12.481583239002047,2001,2,0.5
2001-02-02,33,NE,20010202,-8.259624,-4.9346879999999995,9.686630249023438,9.636341999999999,10.909073,0.6379719,-8.607723768067679,-4.858125052469251,59.1439165378026,60.559992049702146,9.884042062475586,2001,2,0.4666666666666667
2001-02-03,34,LCD,20010203,-4.300552400000001,3.9363315,58.53244018554688,6.346642,8.101785000000001,2.0912015,-5.087206360956191,5.107825662080129,132.46812833327374,135.11587970664823,7.208991021853019,2001,2,0.13333333333333333
2001-02-04,35,FT,20010204,-1.2131666,-4.5807247,38.74907684326172,5.367239,8.025991000000001,2.0815182,0.14757642390695586,-4.6465933801565225,14.833748128419757,358.18088990507914,4.648936312900789,2001,2,0.0
2001-02-05,36,LCD,20010205,-3.0112348,-1.1882492,71.84122085571289,3.6016526,5.2419332999999995,1.2971396000000002,-2.612039078215603,-1.5477039756835256,68.46554456842175,59.35210873836584,3.0361382943588078,2001,2,0.0
2001-02-06,37,LCD,20010206,-3.0461150000000004,1.7948734,70.20164489746094,4.096793,5.6819873,1.6964616999999997,-3.1200535298474668,2.4651107193045627,120.5080223888175,128.31177058963706,3.976368303809884,2001,2,0.0
2001-02-07,38,FT,20010207,-3.767118,-9.69552,26.37131500244141,10.5790825,14.947743,2.0126061,-3.1470295348960606,-9.373307165316264,21.233244769317366,18.559156147067252,9.887501307654897,2001,2,0.2
2001-02-08,39,NE,20010208,-9.178475,-8.725964999999999,4.8982696533203125,12.681078999999999,15.281692999999999,1.1703598,-8.830921747943881,-8.507403649497988,46.447766186824616,46.06896545377911,12.262181525886815,2001,2,0.43333333333333335
2001-02-09,40,NE,20010209,-10.553213000000001,-1.5898775,21.692516326904297,10.789397,13.372708,1.5976204,-10.867304471744538,-0.3323621095695488,81.43262438096859,88.24823053558634,10.872385711217033,2001,2,0.4666666666666667
2001-02-10,41,FT,20010210,-9.920002,-6.360083599999999,26.31525421142578,12.051442,15.2214985,2.1324046,-10.61139334647496,-4.876682849187214,57.33455195463557,65.31788607527784,11.678343391302116,2001,2,0.5333333333333333
2001-02-11,42,LCD,20010211,-11.233961,0.38186613,27.33818435668945,11.421213,12.829706,1.6853168,-12.248182079063413,0.10177521985053832,91.9468552669194,90.47608341503758,12.24860491800049,2001,2,0.2333333333333333
2001-02-12,43,LCD,20010212,-1.4626083,-4.88699,33.74858856201172,5.427981,11.253439,2.1529502999999997,-1.1391571940763832,-4.5889357171551435,16.661712247634483,13.94129301118187,4.728214264286058,2001,2,0.2333333333333333
2001-02-13,44,FT,20010213,-2.7206487999999998,-13.843743,11.036895751953123,14.224206,16.3017,1.3303216999999998,-1.8324781921018818,-13.610995658771515,11.118388460339503,7.667750158394541,13.733796967613365,2001,2,0.4
2001-02-14,45,NE,20010214,-5.462326999999999,-11.060389500000001,11.14013671875,12.374251,15.0088415,1.4301968999999999,-4.895503543197954,-10.961929594403589,26.283102901632613,24.06512827460023,12.005409421345234,2001,2,0.2
2001-02-15,46,NE,20010215,-6.2381470000000006,-4.357654,24.956138610839844,7.6813649999999996,10.788963,1.5295842,-5.7644469553521525,-4.046750353720982,55.063796045572396,54.93042193122682,7.0430843475291125,2001,2,0.0
2001-02-16,47,NE,20010216,-8.524915,-7.2910595,16.95522689819336,11.278321,13.890176,1.2869178999999997,-7.751396737318678,-7.376951266173044,49.46079394882264,46.41785247468004,10.700633689777757,2001,2,0.03333333333333333
2001-02-17,48,LCD,20010217,-5.2377142999999995,0.06255477,55.46063232421875,5.9519267,8.852946000000001,2.230702,-5.012482178302131,0.4986592148650462,90.68425913838949,95.68129074122145,5.037225287831218,2001,2,0.0
2001-02-18,49,LCD,20010218,-4.602081,-1.9042339,38.9018669128418,5.243008000000001,9.058512,1.9443636999999998,-4.790563099171322,-1.4465698167066594,67.52136681476047,73.1976593826073,5.0042041366983305,2001,2,0.0
2001-02-19,50,NE,20010219,-7.1245503,-4.300965,17.050155639648438,8.416392,11.459291,1.5654356000000003,-6.92313402326775,-4.014474790938695,58.881363538729524,59.892106600077284,8.002861522681108,2001,2,0.06666666666666668
2001-02-20,51,LCD,20010220,-6.285287,-0.6046915,26.97924423217773,6.567387599999999,9.231311999999999,1.6934673999999998,-5.751496125181839,-0.5646352874061269,84.50463159776034,84.3931310326285,5.779145324852619,2001,2,0.1
2001-02-21,52,TC,20010221,-4.4901656999999995,1.3747786,57.31340026855469,5.1916269999999995,7.5363045,1.8414893,-4.313068882091207,1.4232331487839998,107.02330352874657,108.26193656938965,4.5418229575205915,2001,2,0.3
2001-02-22,53,TC,20010222,-7.2721944,4.074998399999999,22.63566589355469,8.414003999999998,11.143865,1.3709905,-8.055413016558967,3.912535206099192,119.26423557144487,115.90596718064398,8.955311865385443,2001,2,0.43333333333333335
2001-02-23,54,LCD,20010223,1.2856191000000001,5.0618916,38.22460174560547,5.3939962,10.056395,2.0580830000000003,2.0900418430093186,5.529847123444877,194.25066409012348,200.7044129563577,5.911639714512495,2001,2,0.6333333333333333
2001-02-24,55,FT,20010224,-4.2660255,-13.462116,12.60894775390625,14.175956,16.752283,1.6037468000000001,-4.075820482357348,-14.105001125867204,17.58294792862972,16.117326238387026,14.682076466396667,2001,2,0.5333333333333333
2001-02-25,56,NE,20010225,-9.697811,-7.7890825,9.925094604492188,12.472186,14.968832,1.0566478000000001,-9.44178696890513,-7.145004586096446,51.2292854829705,52.883646717939065,11.840541866887932,2001,2,0.8
2001-02-26,57,LCD,20010226,-9.74121,0.04626211,32.78658676147461,10.081592,11.825922,2.0593195,-10.045581656199133,0.5406842186533589,90.27210211240428,93.08086302907391,10.060121780359584,2001,2,0.03333333333333333
2001-02-27,58,LCD,20010227,-5.81872,5.675073599999999,47.98782348632813,8.729148,10.922524000000001,2.4622349999999997,-6.314292408674238,6.4909107056490525,134.28397053149195,135.7902132655928,9.055507186842194,2001,2,0.1
2001-02-28,59,FT,20010228,-0.7838581,-3.9534023,79.0760726928711,5.4264282999999995,11.033973,2.9308813,-0.3594587072359344,-4.964969548750557,11.214829275654893,4.1409307550885055,4.977964763056087,2001,2,0.5333333333333333
2001-03-01,60,NE,20010301,-4.580467,-10.498345,25.05384063720703,11.602310000000001,13.357018,1.6105032,-3.9235230183744503,-10.94274078190867,23.57182268521308,19.72531058647837,11.624870265760446,2001,3,0.16666666666666666
2001-03-02,61,LCD,20010302,-5.960635,-0.5501322,32.36969375610352,6.333885700000001,8.347755000000001,1.5444461999999999,-5.810914570308684,-0.5134586260636655,84.72686904808013,84.95039828417174,5.833555339936782,2001,3,0.03333333333333333
2001-03-03,62,LCD,20010303,0.43568516,-3.8404345999999996,41.71476745605469,4.5110264,6.608658999999999,1.8928958999999999,1.2436458341615912,-4.223515253391584,353.52764709623483,343.59253836410124,4.402810018210968,2001,3,0.16666666666666666
2001-03-04,63,NE,20010304,-5.0521975,-8.657781,37.99494934082031,10.299288,13.128333,2.3132987000000003,-4.428998798284541,-9.2696489029719,30.265449601960317,25.538272484317897,10.273384113308236,2001,3,0.0
2001-03-05,64,LCD,20010305,-4.276484,3.3358687999999996,56.95022583007813,6.1010327,8.701907,2.112256,-3.964587404512725,3.3710200447298684,127.95599099543732,130.3739384360349,5.204010898335197,2001,3,0.0
2001-03-06,65,LCD,20010306,-1.3615205,4.357347,75.0908432006836,5.1358705,6.187809,1.6515688999999998,-1.044643133108938,4.861361152503648,162.64777722691989,167.87231037654698,4.972334615713555,2001,3,0.06666666666666668
2001-03-07,66,FT,20010307,-5.7560816,-9.0843115,20.970977783203125,10.866503,14.988148,2.0420055,-5.984370148591998,-9.784865057441706,32.359525315738864,31.449728674212142,11.469798179030994,2001,3,0.7333333333333333
2001-03-08,67,NE,20010308,-5.073415,-11.451971,23.06410980224609,12.646825999999999,14.365857,1.3612832000000001,-4.484558206557916,-11.564764586349487,23.89414403880255,21.19518370923231,12.403831756585912,2001,3,0.2
2001-03-09,68,LCD,20010309,-4.958559999999999,-2.8855922,31.181026458740234,5.9231515,8.8977375,1.6143763999999998,-4.320205077048942,-3.0370500240532534,59.80309530438414,54.893262270126684,5.2808943140685285,2001,3,0.03333333333333333
2001-03-10,69,LCD,20010310,-4.252327999999999,2.0935029999999997,50.44670867919922,5.173353700000001,6.573307499999999,1.5780183,-4.142515700050357,2.158607392607452,116.21191219104116,117.52339404983582,4.671190661981507,2001,3,0.3333333333333333
2001-03-11,70,FT,20010311,-0.5774387,-2.5428011,103.93035888671876,3.9139468999999996,8.481218,2.4835557999999995,1.107278184873736,-2.5171938738374764,12.79418184266001,336.25598106381216,2.749969086586647,2001,3,0.5666666666666667
2001-03-12,71,NE,20010312,-4.8883004,-11.956094,14.59514617919922,12.985169,15.496104,1.4301306999999999,-4.306279083794282,-12.269677769995372,22.237409775348482,19.33950253226817,13.00342386170053,2001,3,0.13333333333333333
2001-03-13,72,LCD,20010313,-5.448993,1.2201038999999998,51.43688201904297,6.176205,8.328592,1.9856228999999999,-5.2252241195023865,1.3848004333589865,102.62112470793731,104.8434159824148,5.405611837642499,2001,3,0.0
2001-03-14,73,LCD,20010314,-2.1684810000000003,4.0029917,72.97235870361328,5.3449373,7.2373330000000005,2.0582108,-2.0948845077172944,4.358195397444087,151.55492506293268,154.32747445035258,4.835535980941177,2001,3,0.0
2001-03-15,74,NE,20010315,-3.5595307000000003,1.6060869,67.08248138427734,4.224564,5.9511514000000005,1.3348993999999998,-3.4738636570838315,2.2186170472644164,114.28525180404915,122.56473478257931,4.121891593724916,2001,3,0.13333333333333333
2001-03-16,75,LCD,20010316,-1.1789197,5.8708925,39.25098419189453,6.4809003,7.7192855,2.0648687,-1.7438076916427643,7.120077408732731,168.64558361319024,166.23833982751853,7.330509366461424,2001,3,0.3
2001-03-17,76,FT,20010317,-0.6166013000000001,-0.25856608,164.14423370361328,6.010325,8.026145,4.0590835,-1.838657287895128,-2.5912350968468925,67.24970740549128,35.358289087807115,3.177288143914712,2001,3,0.06666666666666668
2001-03-18,77,FT,20010318,-5.67275,-3.5209742,26.745853424072266,6.7952523000000005,8.807853,1.2735829,-6.270971836926786,-3.9429897200539905,58.17286752765517,57.839610925858885,7.407580962229191,2001,3,0.06666666666666668
2001-03-19,78,LCD,20010319,-1.0775492,3.9715998,26.22035980224609,4.199071,6.0139059999999995,0.9854031999999999,-1.7894622276387186,3.7025460041259133,164.8202959293661,154.205248945395,4.112301299371739,2001,3,0.2333333333333333
2001-03-20,79,FT,20010320,0.77402973,1.27535,161.24549102783203,5.08038,8.476094999999999,3.5480437000000005,0.4770131920878125,0.360846288311647,211.2542148018011,232.89357877438962,0.5981234230609068,2001,3,0.4666666666666667
2001-03-21,80,FT,20010321,-2.7267767999999997,-3.5674116999999996,24.2950439453125,4.630621400000001,7.3724289999999995,1.5986826,-3.727379930800121,-4.664649549828214,37.39274879209779,38.62729073007401,5.97095608518804,2001,3,0.0
2001-03-22,81,LCD,20010322,-3.4493796999999997,3.4066093,48.48229217529297,5.1326294,5.7163606,1.2002082,-3.6461977143446607,3.4365667438913987,134.64257077873208,133.30469238918207,5.0104639263557775,2001,3,0.13333333333333333
2001-03-23,82,LCD,20010323,0.04091244,5.312641999999999,31.1324462890625,5.406817,7.244905,1.267551,-1.2190641219847964,5.998177535472869,180.44122371829482,168.51173113390155,6.12080477392981,2001,3,0.06666666666666668
2001-03-24,83,LCD,20010324,3.4968412000000004,6.495188,22.68278503417969,7.654855,11.527683999999999,2.5362756,3.4028944118760402,7.890420134792969,208.2968723248704,203.32904393580787,8.592928504411258,2001,3,0.03333333333333333
2001-03-25,84,FT,20010325,-0.96188235,-4.674543,60.89794158935547,6.860958599999999,12.174869000000001,4.0806713,-2.522674663762574,-5.784502805429454,11.627477794430744,23.562456892981743,6.310654495788122,2001,3,0.7333333333333333
2001-03-26,85,FT,20010326,-6.486095,-1.8445422999999999,28.585567474365234,6.890233500000001,9.702235,1.7527653000000003,-8.803943078470867,-2.2835724565730104,74.12509094073602,75.45902811777535,9.095279923860176,2001,3,0.8666666666666667
2001-03-27,86,FT,20010327,-0.51375777,-4.2276998,36.271461486816406,5.394389,10.2405615,2.9611053,-0.3651166325219408,-4.791431708710994,6.928713924689248,4.357630906836107,4.8053228793271865,2001,3,1.0
2001-03-28,87,NE,20010328,-5.297642,-9.897444,24.09288787841797,11.35282,13.079775999999999,1.4110188,-5.016841296646762,-10.632643448324837,28.158076006433873,25.25952563267981,11.756776909295569,2001,3,0.5
2001-03-29,88,NE,20010329,-4.410375,-9.157612,14.931404113769533,10.236436999999999,12.116234,1.4015453000000002,-3.833202639998122,-9.410172759002686,25.715817882648764,22.16336168470389,10.160944534518668,2001,3,0.16666666666666666
2001-03-30,89,LCD,20010330,-3.534324,1.5471836,75.14793395996094,4.7333074,6.5362334,2.061079,-3.2785021651509623,1.6873694512529367,113.64185280753185,117.23383556364547,3.6872472268511083,2001,3,0.0
2001-03-31,90,NE,20010331,-5.4314723,-3.7913330000000003,33.79967498779297,6.7960009999999995,11.177487,1.5896565,-4.676519151453019,-2.3114707189578927,55.08378674764146,63.69811937452755,5.216582047519868,2001,3,0.03333333333333333
2001-04-01,91,LCD,20010401,-7.124983,1.9268816000000002,22.876544952392575,7.509175999999999,9.099165,1.1979803999999998,-7.5606308897654255,1.5747999250338118,105.13307866517314,101.7658811704398,7.722896752848742,2001,4,0.16666666666666666
2001-04-02,92,LCD,20010402,-1.1577742,6.974881,33.990577697753906,7.3253639999999995,9.202081,1.8548919999999998,-1.2417255407845174,8.250403973151522,170.57529483270213,171.44094906613043,8.343323560717938,2001,4,0.4666666666666667
2001-04-03,93,NE,20010403,-1.4526527,-4.849732,41.24901580810547,6.881730999999999,11.751004,3.8719660000000005,-2.2722530897291957,-6.2972109256172155,16.674670931964332,19.841209935075653,6.6946246754763425,2001,4,0.6
2001-04-04,94,FT,20010404,-7.0080314,-2.9720470000000003,31.00180053710937,7.738709399999999,9.140232000000001,1.1357257,-7.983579600959778,-2.3074977736320528,67.01860809925034,73.87909484121457,8.310360354411714,2001,4,0.9
2001-04-05,95,FT,20010405,-2.5345272999999997,-1.725481,67.01171112060547,3.7971508999999997,5.4315370000000005,1.7239783,-2.0586243720169093,-0.6010783245166227,55.75335464606758,73.72322122631539,2.1445814177283458,2001,4,0.16666666666666666
2001-04-06,96,NE,20010406,-2.2518187000000003,1.0814671999999999,136.63270568847656,3.0025039000000002,5.1458416,1.4988871000000001,-1.4939519992435808,2.0360039472373312,115.65329232311716,143.73001701007047,2.525312782450896,2001,4,0.43333333333333335
2001-04-07,97,NE,20010407,-0.71470803,-2.847616,26.02867126464844,3.3924307999999996,6.998665299999999,1.8252968,-0.98195851827296,-3.0510547675983166,14.089331409361364,17.840372046005115,3.205179827481329,2001,4,0.2
2001-04-08,98,LCD,20010408,1.4604219999999999,1.5692309,158.37051391601562,2.8763516,6.831133,2.0823622,0.5686358080321123,0.7927384444333703,222.94312714048127,215.65208990277168,0.9755926011706798,2001,4,0.7
2001-04-09,99,LCD,20010409,-0.06385377,-9.115703,21.982452392578125,9.467376,11.582467,2.0021496,1.1279263402636768,-9.785039659225463,0.4013395201060632,353.4245082798124,9.849833448423166,2001,4,0.13333333333333333
2001-04-10,100,LCD,20010410,-2.4907982000000004,-6.8313704,9.727951049804688,7.312392699999999,8.660319,0.6499059,-2.0292620827754315,-6.787479231281916,20.032452280831595,16.645159984153025,7.08433334306577,2001,4,0.5
2001-04-11,101,FT,20010411,-1.5963027,-9.405171000000001,11.772377014160154,9.6288,12.256939,1.8194146,-1.3377951335372575,-10.324594493399305,9.63279025727931,7.382887320494831,10.410905209079909,2001,4,0.9
2001-04-12,102,NE,20010412,-4.8065653,-6.555631,21.218780517578125,8.206213,10.866601,1.4523968999999999,-3.9401351714557054,-6.502156161379496,36.24873610083361,31.214757973087305,7.6028086860256865,2001,4,0.2333333333333333
2001-04-13,103,LCD,20010413,-5.131259,1.094978,49.26736831665039,5.7531753,8.177039,1.9243213,-4.7258225674934415,1.0796870298393555,102.04587944008932,102.86922906383768,4.847589403181094,2001,4,0.1
2001-04-14,104,FT,20010414,-5.4218245000000005,0.26868275,39.066505432128906,5.6013317,7.858338400000001,1.383642,-5.940618896769206,0.8487821924620502,92.83701629142557,98.13125878581604,6.0009485989210125,2001,4,0.16666666666666666
2001-04-15,105,LCD,20010415,-7.280463,2.1383798,23.69797134399414,7.685132,9.026667,1.0302896000000001,-7.5558810154463485,1.9481461136169451,106.36829437764843,104.45779022838587,7.802987325350678,2001,4,0.5666666666666667
2001-04-16,106,LCD,20010416,-2.025439,4.024035,159.79598236083984,5.552511,9.694635,3.1116056,-2.873543144099536,4.422127553009024,153.28227203078887,146.9837819738243,5.273752202756878,2001,4,0.5666666666666667
2001-04-17,107,FT,20010417,0.6289146,-5.434419,38.17970275878906,6.0618,8.493964,2.3908567,2.1133709318850764,-6.460473067993166,353.3986387114007,341.8858760610992,6.797356027015345,2001,4,0.5666666666666667
2001-04-18,108,LCD,20010418,-4.010166000000001,-2.0408714,25.830036163330078,4.6629453000000005,5.516296,0.9012591999999999,-3.7867043392651873,-2.402147919013657,63.02734673528735,57.61043968533989,4.484355514210648,2001,4,0.5
2001-04-19,109,LCD,20010419,-4.0997623999999995,4.750765,45.75503540039063,6.656325999999999,9.0814905,1.6493151999999998,-4.133616247536342,4.702152810561817,139.20682726980772,138.68161511172366,6.260752697221861,2001,4,0.43333333333333335
2001-04-20,110,LCD,20010420,-0.21653938,8.6007185,18.83043670654297,8.690919000000001,10.317796000000001,1.1797109,-0.8562291950654976,9.185360427720386,178.55777487851867,174.67446479311525,9.225181549520538,2001,4,0.7333333333333333
2001-04-21,111,FT,20010421,0.16050214,-3.9759364,70.27499389648439,5.6716356,11.764696,3.3814559999999996,-0.19096104725123209,-4.5566081360076245,357.6883170235061,2.3997813689122154,4.560607835223083,2001,4,0.8
2001-04-22,112,TC,20010422,-7.057556,-5.712526,14.488208770751953,9.119516,10.487483000000001,0.83947235,-7.243800948756535,-5.444426239826203,51.01260545345696,53.071550078981225,9.061701234653137,2001,4,0.4
2001-04-23,113,LCD,20010423,-3.6682565,2.5166342,70.22830963134766,5.2311707,6.369191000000001,1.9615650000000002,-3.925498574394226,2.9390783884328155,124.45235553628412,126.8227365851107,4.903847553801397,2001,4,0.03333333333333333
2001-04-24,114,FT,20010424,-2.2643788,-3.327088,57.72978973388672,4.5144,8.874672,1.8685937,-2.015852760718589,-3.049331919092172,34.23876312534554,33.467898758057004,3.6554189234191887,2001,4,0.3
2001-04-25,115,FT,20010425,-4.820359,-6.770239999999999,25.71382141113281,8.447905,10.656744999999999,2.217485,-5.97414708871969,-7.946659990979513,35.450576687502824,36.93514568278015,9.941822692539457,2001,4,0.5666666666666667
2001-04-26,116,NE,20010426,-5.8607736,-3.0911124,7.206401824951173,6.6399755,9.78577,1.3506721000000002,-5.721553053096775,-2.965843151350024,62.191761808374615,62.59943370680575,6.444563207682183,2001,4,0.2
2001-04-27,117,LCD,20010427,-4.697988,4.5612072999999995,43.58428955078125,6.943867999999999,8.175836,1.8113580000000002,-5.588055045798618,4.8217901552387845,134.1536641383085,130.790071372385,7.38078718674594,2001,4,0.16666666666666666
2001-04-28,118,LCD,20010428,-1.041266,8.077962,34.35814666748047,8.331077,10.00579,1.4463836,-1.3234058514513962,8.629374365149179,172.65495816963295,171.28101782352445,8.73026374066383,2001,4,0.06666666666666668
2001-04-29,119,LCD,20010429,1.4907501,7.7808833,22.118675231933594,8.056622,9.660775,1.2799553999999997,1.304398932140665,8.379064506392798,190.84594312457503,188.84841673476814,8.479986944356769,2001,4,0.3
2001-04-30,120,FT,20010430,-1.0926353000000002,-0.010050456,162.66434478759766,3.8933117,7.1314325,2.8642267999999995,-1.9527188692041684,0.13102800931327727,89.47298747625848,93.83880917669501,1.957109941053544,2001,4,0.2333333333333333
2001-10-01,274,NE,20011001,-5.2412624,-7.884931599999999,15.71624755859375,9.505253,11.771023,1.0751044,-5.274265357669199,-8.446581724160513,33.61273431684003,31.981728044850968,9.958042874281661,2001,10,0.13333333333333333
2001-10-02,275,LCD,20011002,-5.7903605,-3.6737044,13.387840270996096,6.917768,9.378719,1.1702267,-5.6820407216625215,-3.485598431286177,57.60684363722987,58.473328000573645,6.665957034576192,2001,10,0.0
