date,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2041-01-01 00:00:00,20410101,-3.1417625,-7.498144,12.738188,20.200241088867188,8.26,11.430001,-2.863105893793425,-8.008087329654693,12.346752347086587,22.733944644214148,19.673331853903107,8.504518683526461,2041,1,0.6
2041-01-02 00:00:00,20410102,-4.035086,-9.498567,14.210505,27.845016479492188,10.517996,13.853169,-3.1065497432071427,-9.823558594006858,13.850034233683267,23.01627100692332,17.54875986612882,10.303055602922193,2041,1,0.0
2041-01-03 00:00:00,20410103,-3.823366,-5.9905553,14.080957,36.826881408691406,7.330061,10.368011,-2.9679682225793256,-6.204140231416702,13.69936696118164,32.547334310552685,25.565757581995285,6.877513459188863,2041,1,0.0
2041-01-04 00:00:00,20410104,-5.777961,-5.4826283,15.565055,18.169395446777344,8.012456,11.447077,-5.1562444743118325,-5.718526160458248,15.444944457967122,46.50235689111688,42.04014868604912,7.699896007526118,2041,1,0.0
2041-01-05 00:00:00,20410105,-7.309511,-1.7997566,15.334686,18.28448867797852,7.675757,11.511929,-6.9991646664174425,-1.6180002402871467,15.58299063643392,76.16771023578445,76.98355776898512,7.18374768524032,2041,1,0.0
2041-01-06 00:00:00,20410106,-11.396865,1.049518,13.598004,22.092994689941406,11.641953,14.17196,-11.653371667362215,1.5522904881809534,13.170572099812825,95.2614320354566,97.5874337742746,11.756303712365442,2041,1,0.1666666666666666
2041-01-07 00:00:00,20410107,-9.477366,1.3153919,12.614199,28.690937042236328,9.837185,11.346593,-10.049589521550494,1.6890704784819253,12.548022013102216,97.90177125493994,99.54073575624447,10.190545060640115,2041,1,0.6666666666666666
2041-01-08 00:00:00,20410108,-3.7585974,-6.0635395,14.166988,39.60984802246094,7.4261975,8.41895,-3.737520626618708,-6.582509303963343,14.026595821573894,31.793471762774573,29.587725008409397,7.569576551641728,2041,1,0.5
2041-01-09 00:00:00,20410109,-6.351404,-13.072033,15.858203,20.438316345214844,14.694992,17.130291,-5.781794668131517,-13.688593424907683,16.171071282226563,25.914065117713136,22.89824684035858,14.859567272866997,2041,1,0.1666666666666666
2041-01-10 00:00:00,20410110,-7.214311,-10.720196,18.248951,18.466346740722656,13.022293,15.880266,-6.632251680226013,-11.146452517407736,18.24008376607259,33.93915350382264,30.753072375015503,12.970357206826884,2041,1,0.2
2041-01-11 00:00:00,20410111,-8.722782,-7.5381665,19.348547,7.868770599365234,11.549825,14.962387,-8.286898420405073,-7.780935019316356,19.06636141410319,49.166656274367256,46.8036029277479,11.36730553847022,2041,1,0.0333333333333333
2041-01-12 00:00:00,20410112,-9.296511,-3.154709,21.177145,15.21479034423828,9.90569,13.372454,-9.212693219568887,-2.7930847662487053,20.910929707845057,71.25569812490383,73.13385734777145,9.626787567477594,2041,1,0.0
2041-01-13 00:00:00,20410113,-9.749688,-5.0766926,20.487713,8.042728424072266,11.006635,14.42913,-9.733293824080151,-4.713944399770103,20.19941952982585,62.4938684912799,64.1585676639601,10.814725168491371,2041,1,0.0666666666666666
2041-01-14 00:00:00,20410114,-10.739935,-4.796404,18.204508,14.530704498291016,11.807495,15.353358,-10.799702281059266,-4.781578850893661,18.682526126708986,65.93468823454782,66.11858524867006,11.810887590136073,2041,1,0.4
2041-01-15 00:00:00,20410115,-13.118134,-5.489801,16.163778,10.838493347167969,14.252397,16.793577,-13.38911938829549,-5.602177403078716,15.8267803400472,67.29120263268828,67.29494714358168,14.513886786439944,2041,1,0.9
2041-01-16 00:00:00,20410116,-15.054951,-7.5115037,17.708393,6.683906555175781,16.848978,19.106562,-15.358794892252606,-8.096728773174924,17.58471438183594,63.48359711354581,62.20305090969634,17.36230391879613,2041,1,1.0
