date,doy,regime,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,std_uv,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2006-01-11,11,LCD,20060111,-13.350247,3.12183,14.08343,12.598140716552734,13.809257,15.888956,1.738136,-15.1046351918602,1.9386698981742885,14.478306851339976,103.16158328945876,97.3138882754194,15.22854048335784,2006,1,0.5
2006-01-12,12,LCD,20060112,-3.3910832,5.2102933,15.443365,114.67117309570312,6.650538,10.30502,2.6129148,-3.850608148063016,6.465229156257626,15.252508933135989,146.94218848259686,149.22251066913725,7.525049578099336,2006,1,0.4333333333333333
2006-01-13,13,FT,20060113,-1.3436157,-5.3348217,18.171562,31.006805419921875,5.9037724,7.7465534,1.7601383,-0.544883511803715,-6.258195034643809,18.426044199831644,14.136374134948028,4.976034412128371,6.281870989846574,2006,1,0.0333333333333333
2006-01-14,14,LCD,20060114,-4.8654337,-1.8331424,17.62574,56.53458404541016,5.396308,7.8121905,1.4045937,-4.235583048999792,-2.192569590507187,18.321150973014827,69.35516879729624,62.63144302872746,4.769436567791968,2006,1,0.0
2006-01-15,15,LCD,20060115,-7.7031918,1.7771885,15.30305,18.23764419555664,7.9828877,10.041332,1.2133596,-7.664541024302806,1.1684744776238611,15.670735378410336,102.99128993154908,98.66811278836876,7.7530975563370195,2006,1,0.2666666666666666
2006-01-16,16,FT,20060116,-3.788926,1.3675022,14.546315,84.80144500732422,4.8556848,6.7098804,2.1179345,-3.727860892320306,2.238087804727239,14.567359758936565,109.84556830610722,120.979250987123,4.348101178004019,2006,1,0.2666666666666666
2006-01-17,17,LCD,20060117,-5.0307984,2.2428048,14.130893,46.80533981323242,5.6496267,6.9397273,1.2060196,-5.286270930390672,3.710830172312103,13.891046428377788,114.02802367361846,125.06789648820296,6.458708920305615,2006,1,0.3
2006-01-18,18,LCD,20060118,-2.2979255,3.6979446,14.351044,128.07653045654297,5.1912794,6.262142,2.146001,-1.611305014170811,5.402156928199768,13.922182505340576,148.14292866364866,163.39170063075824,5.637340093128031,2006,1,0.1
2006-01-19,19,LCD,20060119,0.28303197,2.7304952,15.014752,55.01480102539063,3.9269147,5.378248,2.028556,0.8086257108128841,3.714474293233237,14.605041866634371,185.9179115438955,192.281435500758,3.8014727166294633,2006,1,0.0
2006-01-20,20,FT,20060120,-0.19374982,-5.828151,14.636542,15.993087768554688,6.174443,11.456843,2.530714,0.291029581304466,-6.153021371844615,14.302649881985984,1.904027458253097,357.29200539671484,6.159900179351191,2006,1,0.1
2006-01-21,21,NE,20060121,-4.6958027,-10.642913,15.816891,18.231918334960938,11.718486,13.247628,1.2365897,-4.5280040986925805,-10.964330861377714,15.768464650440215,23.80774583260973,22.439444269200465,11.862519646160194,2006,1,0.5
2006-01-22,22,NE,20060122,-7.6044097,-10.827417,16.60292,16.683013916015625,13.328945,14.451846,1.1550747,-7.513916799542113,-10.924564025269824,16.765587596728007,35.08148223816636,34.52019919918536,13.259149475462625,2006,1,0.7
2006-01-23,23,LCD,20060123,-10.342928,-9.943907,16.830803,12.300514221191406,14.38801,16.13964,0.9516689,-10.417779166590377,-9.724429710665383,16.48186059918976,46.12680368991852,46.97149767383394,14.251128234687812,2006,1,0.6
2006-01-24,24,LCD,20060124,-9.442016,-5.057268,15.506085,15.32089614868164,10.758774,13.725558,1.3881124,-8.97028720145099,-4.175595203406014,14.942350354633332,61.82591068019215,65.03840788370118,9.894526152334064,2006,1,0.3666666666666666
2006-01-25,25,NE,20060125,-7.3832254,-6.217445,14.687371,31.02964782714844,9.923649,13.123716,1.8622376,-6.876110766114552,-4.658394030815119,13.920310610984805,49.89912925971712,55.88333665852244,8.305512278854952,2006,1,0.3666666666666666
2006-01-26,26,NE,20060126,-6.162391,-7.7884645,18.910875,21.00855255126953,10.062944,11.75352,1.3189049,-6.775572985129042,-8.408177791484835,19.20110969520823,38.35176003757172,38.86295506800869,10.79841854393639,2006,1,0.2333333333333333
2006-01-27,27,LCD,20060127,-7.845092,-5.9557333,17.448446,15.323711395263672,9.906927,12.492051,1.2697685,-7.236884510574983,-6.199972285015105,17.560473637161255,52.7954383732538,49.41272707290423,9.529541109327118,2006,1,0.3333333333333333
2006-01-28,28,LCD,20060128,-8.063925,0.97605187,15.792146,36.12038040161133,8.377672,12.359012,2.0908737,-7.59195077991041,1.2096160461365375,15.884744285371143,96.90146875473836,99.0527733364056,7.687710167771237,2006,1,0.6666666666666666
2006-01-29,29,LCD,20060129,-9.108458,1.9381155,14.721856,44.04991149902344,9.711011,14.736254,2.772508,-8.573254966265367,2.789665701562557,14.492772911324822,102.01235569922454,108.02445612222698,9.01570493323003,2006,1,0.5333333333333333
2006-01-30,30,FT,20060130,-6.2147307,3.688315,14.106533,80.12507629394531,7.8220906,11.210228,2.5248766,-7.33404945495033,4.154040987820938,14.305752891188307,120.68825979298288,119.52742501085356,8.428780335027932,2006,1,0.3333333333333333
2006-01-31,31,FT,20060131,-1.0037385,-6.933601,15.975435,13.52300262451172,7.1715145,12.582699,2.5364463,-0.8395537367705879,-5.82716171262678,15.940052548608149,8.237165450249222,8.198525318737921,5.887330813027999,2006,1,0.1
2006-02-01,32,LCD,20060201,-5.2539897,-9.25302,20.690447,21.61797332763672,10.738742,12.852292,1.201834,-4.411621530172035,-9.485187684862773,20.634565888053896,29.58849460556993,24.94344006738538,10.460936379815616,2006,2,0.0666666666666666
2006-02-02,33,LCD,20060202,-4.8787184,-1.9587808,19.48769,24.557735443115234,5.4303823,7.725839,1.3763249,-4.345212837342266,-1.8895303115517288,19.96713954507446,68.12478891599957,66.49802614222784,4.738269663081323,2006,2,0.0
2006-02-03,34,NE,20060203,-7.674985,-10.686971,15.679968,20.00786590576172,13.261325,15.017745,1.2920699,-7.283413162741349,-11.409895679626462,14.91076588054148,35.68450179754893,32.55179108364359,13.53638898374129,2006,2,0.3
2006-02-04,35,LCD,20060204,-8.843154,-9.389002,16.109417,3.996009826660156,12.908033,15.274524,1.0439247,-8.645039049599967,-9.066341513360342,16.04684935282898,43.28514840938007,43.637356261898105,12.527379957756107,2006,2,0.3
2006-02-05,36,LCD,20060205,-6.94052,3.0419638,13.051638,44.8021240234375,8.164459,10.251289,2.272999,-7.230777795880637,3.456496000427561,12.757958832290647,113.66738196893596,115.5489877934806,8.01445644659525,2006,2,0.0333333333333333
2006-02-06,37,NE,20060206,-2.8473408,-4.07972,13.798033,49.91592025756836,5.4460707,7.4262533,1.7362881,-2.490391962235299,-4.673074748919485,12.831614042676287,34.912172321246885,28.054208045786368,5.295250677215867,2006,2,0.0
2006-02-07,38,LCD,20060207,-7.6633663,-10.143651,17.369757,29.83853912353516,12.889408,14.499888,1.5580304,-7.24962493888983,-10.261829652262364,17.54533072175852,37.07046431043352,35.239873443898176,12.564322885321934,2006,2,0.1333333333333333
2006-02-08,39,NE,20060208,-6.9515758,-10.172366,18.572388,24.12931060791016,12.439096,14.673925,1.3989248,-6.071433459271755,-10.203380396064755,18.756961168980915,34.347859329528035,30.7543961378245,11.87313251661764,2006,2,0.5666666666666667
2006-02-09,40,LCD,20060209,-5.2201047,-4.7471724,16.434185,20.490386962890625,7.103814,9.987604,1.3189439,-4.332270151760105,-4.268408105335871,16.27632653197988,47.71656132737954,45.425426737093744,6.081765567787736,2006,2,0.4666666666666667
2006-02-10,41,LCD,20060210,-1.9313606,0.26859564,12.906205,114.78164672851562,3.1191187,5.092373,1.924166,0.3375108890709851,1.9359979914681136,12.173480867549896,97.91738129690714,189.8892338992329,1.9651976549981067,2006,2,0.1
2006-02-11,42,NE,20060211,-2.1621878,-2.961393,12.933384,92.21646118164062,4.386409,7.486222,2.04021,-1.05421679545373,-3.374942466602321,12.117613958836872,36.13412442316229,17.34702232663591,3.5357615452250863,2006,2,0.1
2006-02-12,43,LCD,20060212,-9.157867,-3.9567559,14.160076,18.02665328979492,10.067686,11.892828,1.3793018,-9.4176969002889,-3.947127500880242,13.47085732265981,66.63271804605242,67.26055874706145,10.211406877307176,2006,2,0.7666666666666667
2006-02-13,44,LCD,20060213,-4.7652273,4.8588467,14.213984,53.730865478515625,7.566157,10.270389,2.4795656,-4.515507988306684,4.810703556833902,13.67018434910965,135.55733406344802,136.81293499346822,6.597930062087339,2006,2,0.2333333333333333
2006-02-14,45,LCD,20060214,-2.913336,6.218192,13.875534,54.95203399658203,7.386373,9.519215,2.0963535,-2.881577610279403,6.396520148239135,13.709374380046844,154.89605571671302,155.74884295931702,7.015622533381678,2006,2,0.3
2006-02-15,46,LCD,20060215,-0.87983614,7.765565,14.715427,37.13948059082031,8.079752,10.072563,1.5958971,-0.9262245555299168,8.117148286064783,14.94631431966146,173.53597076259666,173.4902982327373,8.169821798866304,2006,2,0.2
2006-02-16,47,FT,20060216,-2.29933,-5.249104,16.895855,49.23313522338867,6.2106137,14.211039,2.8086371,-1.862775648844244,-5.072797629212374,16.580314353833515,23.655455857911903,20.163676591088603,5.403999343529732,2006,2,0.4666666666666667
2006-02-17,48,LCD,20060217,-8.495737,-10.338365,18.675404,10.379600524902344,13.430939,16.451025,1.2801082,-8.381964899981817,-10.210718461696626,18.626012185630795,39.41227072452799,39.38252612866162,13.210454461847991,2006,2,0.6333333333333333
2006-02-18,49,FT,20060218,-9.112743,-0.6182057,16.496334,34.4113883972168,9.309632,11.48973,1.842607,-10.3208458485527,0.6975599280483753,16.80730849651082,86.11901825256263,93.86659669202936,10.344392146608053,2006,2,0.8
2006-02-19,50,FT,20060219,-4.0999417,-3.6947756,15.379856,80.64987182617188,7.396212,11.181588,3.531569,-3.982584205170296,-1.745710348902875,15.027444410836535,47.97553276714427,66.33042678894665,4.348388388074198,2006,2,0.4333333333333333
2006-02-20,51,LCD,20060220,-4.8280416,-6.244898,15.883251,15.278793334960938,7.9334335,10.269045,1.0581665,-5.016406691848757,-6.860415682570141,15.855166275301617,37.70824714262511,36.17465636196147,8.498802235355246,2006,2,0.0
2006-02-21,52,LCD,20060221,-6.2397327,-0.6923252,15.565441,24.830677032470703,6.573088,7.995784,1.5367692,-6.975755536660516,-1.4167779279842396,15.686832729644776,83.66868348762637,78.51936868136443,7.118175679517411,2006,2,0.0
2006-02-22,53,FT,20060222,-4.674417,-3.910849,15.502759,53.77301406860352,6.6317196,9.939151,1.9965677,-4.263864373723351,-3.281850165397007,15.107939826577503,50.08247597248453,52.41491147718074,5.38062077325875,2006,2,0.1666666666666666
2006-02-23,54,FT,20060223,-6.480058,-5.98296,15.087467,35.12027740478516,9.242499,11.241201,1.8891163,-6.171277665580113,-6.198005422897342,14.540914623535157,47.284079623798135,44.87619449763065,8.746424369303881,2006,2,0.4333333333333333
2006-02-24,55,FT,20060224,-7.1941915,-1.849797,14.27782,54.2689323425293,7.9039984,10.994022,2.3724556,-6.460160889975219,-0.7688280418052655,13.690993401716868,75.58025728516483,83.21311317269073,6.505749402046741,2006,2,0.4
2006-02-25,56,FT,20060225,-2.4150207,4.4801507,13.257735,29.81269073486328,5.5830603,8.275174,2.1885223,-2.2932732988983773,5.890614308935798,12.83322434616089,151.67315763380236,158.7285540473086,6.321268809351444,2006,2,0.9
2006-02-26,57,FT,20060226,-5.2625937,-10.611437,14.201349,5.236183166503906,11.859834,15.0967865,2.4332132,-5.812860709251405,-11.724308696633662,13.657447947003684,26.37846937062909,26.37201193423317,13.086205104579342,2006,2,0.6333333333333333
2006-02-27,58,LCD,20060227,-8.062466,-7.1021113,13.854588,15.106002807617188,10.858642,12.964134,1.5937643,-9.132032544970196,-7.832381267874404,13.493188335365296,48.623633379781154,49.38089775977886,12.030802746606092,2006,2,0.5666666666666667
2006-02-28,59,FT,20060228,-2.5141907,-4.1453032,14.015845,73.06364440917969,5.961334,13.607326,2.7753377,-2.642727463661512,-3.097054518716177,13.72309478382238,31.237460820206536,40.474242455896245,4.071333336769553,2006,2,0.8666666666666667
2006-03-01,60,NE,20060301,-3.4443958,-14.149413,16.405834,13.624130249023438,14.666621,16.566591,1.2538487,-2.7584289887464903,-14.19776374487432,16.55121410003662,13.68142518276352,10.994801919700762,14.463243959818444,2006,3,0.6333333333333333
2006-03-02,61,NE,20060302,-5.7276244,-7.6867695,13.062649,16.90331268310547,9.637095,12.236812,1.3612677,-5.034642742136325,-7.652781835879009,12.858071111117042,36.690813422193685,33.34027808775761,9.160387402752445,2006,3,0.3
2006-03-03,62,LCD,20060303,-7.115401,-2.9106095,12.971106,13.909912109375,7.7673903,10.549843,1.364486,-6.615764856734598,-2.649346724434851,12.807692618237814,67.75260630982035,68.17589181381567,7.126526692988544,2006,3,0.0333333333333333
2006-03-04,63,LCD,20060304,-7.205661,3.5666323,12.7829275,47.50948333740234,8.764672,10.960247,2.5752516,-6.894028425631207,3.492230921466191,13.142085376970924,116.33432532235923,116.86489605839536,7.728085451278066,2006,3,0.0
2006-03-05,64,FT,20060305,-4.3206244,6.2925406,11.645712,52.07893371582031,8.277183,10.299098,2.370532,-4.284609087601027,6.415060785944619,11.68923397095108,145.5254802238911,146.26110036960995,7.714329518559452,2006,3,0.0333333333333333
2006-03-06,65,FT,20060306,-1.6396172,1.0552332,12.647113,127.71595764160156,3.1227639,5.659296,2.0323493,-0.3178897977312448,1.4761673178583794,12.45761688570404,122.76472984177964,167.84705883339723,1.5100079052160005,2006,3,0.2333333333333333
2006-03-07,66,LCD,20060307,-4.636507,1.2601777,13.05577,49.81686019897461,5.0798945,6.636613,1.3070254,-4.22971511001555,1.3706702466472025,12.928156051264445,105.205370097939,107.95529771691832,4.446259870603355,2006,3,0.2666666666666666
2006-03-08,67,LCD,20060308,-0.12699565,2.9365885,13.243642,171.63353729248047,4.0667386,5.7936945,2.0428317,0.6551003067327359,4.240498912854508,13.189626228282927,177.52373073140484,188.78200585871843,4.290802657056322,2006,3,0.1
2006-03-09,68,FT,20060309,-1.0811316,-6.1626744,14.952697,22.268150329589844,6.5520763,9.6169615,1.9297153,-0.2887444183630238,-7.215228119379047,14.779158969013212,9.950271543682844,2.291682685480225,7.221003403531527,2006,3,0.0333333333333333
2006-03-10,69,LCD,20060310,-4.2969656,-2.328926,16.336233,30.47749710083008,5.0482545,7.6187305,1.3583009,-3.6729712824678464,-2.5378367451388035,16.70279726032257,61.54260892676737,55.35749512260671,4.464452193361489,2006,3,0.0
2006-03-11,70,LCD,20060311,-1.8591962,5.285628,14.362203,54.7078857421875,5.973573,6.5463924,1.4145212,-1.4825548880558026,5.62285626695315,14.40867151761627,160.6209030953603,165.22922458274985,5.815022063149242,2006,3,0.0
2006-03-12,71,FT,20060312,-4.1688514,-10.003869,18.40526,17.781837463378906,10.964244,17.366545,2.5167212,-3.9029313371070256,-10.352335421222682,18.381550879997253,22.622659256989152,20.656931797259404,11.063621545211758,2006,3,0.9
2006-03-13,72,NE,20060313,-5.564677,-9.586547,20.427345,25.14855194091797,11.205478,12.667463,1.0759746,-5.262178671387042,-9.327046433738706,20.948947557624813,30.13376270695952,29.431034577980625,10.70907650298188,2006,3,0.8
2006-03-14,73,LCD,20060314,-6.6417646,-3.4767952,18.317974,15.307659149169922,7.560922,10.077275,1.2695308,-6.092219379558568,-3.4424288728046406,18.48175256083933,62.36908410468163,60.5312354012741,6.997531958697152,2006,3,0.2
2006-03-15,74,LCD,20060315,-1.6412299,6.301481,15.619092,53.48622894287109,7.0758033,9.071852,2.1185095,-1.985539864984832,6.957683821351368,15.754013251192728,165.40155757649973,164.0726479234214,7.235449724332176,2006,3,0.2333333333333333
2006-03-16,75,LCD,20060316,-3.6612146,-1.3971192,16.117653,73.90023803710938,5.2327313,6.354197,2.304917,-4.850784465101246,-3.090395527352966,16.390918709398903,69.11315004110418,57.49911780073438,5.7515784305137325,2006,3,0.3
2006-03-17,76,LCD,20060317,-2.3703666,6.1870804,15.718034,25.358428955078125,6.7515903,8.219368,1.2434292,-3.0711253431911447,6.560869563132604,15.810786138389586,159.0373878238533,154.9158328097124,7.244088645097514,2006,3,0.1333333333333333
2006-03-18,77,FT,20060318,0.19466543,-1.7109843,15.148171,153.7225799560547,4.2377214,7.3704095,2.813486,-0.1981036355443075,-2.6826315443305893,15.20623577207438,353.5091443312188,4.223441257528293,2.689936254459089,2006,3,0.0666666666666666
2006-03-19,78,LCD,20060319,-6.4722376,-7.5180507,17.336939,16.235389709472656,9.959864,11.829517,0.90405184,-6.109204294478737,-7.52275733248329,17.290201525830586,40.72493177867906,39.079927651109415,9.690936744975096,2006,3,0.1666666666666666
2006-03-20,79,LCD,20060320,-4.4262667,3.9375074,15.188187,48.16816711425781,6.31549,7.975962,1.6691313,-4.594594784629185,4.197534012596765,15.134771687909446,131.65557300706587,132.4142258776609,6.223310455203758,2006,3,0.3333333333333333
2006-03-21,80,FT,20060321,1.4807521,3.548274,14.125863,101.88980102539062,4.858676,7.753862,2.3719735,1.374151637662249,3.0584357398007684,13.879221203618368,202.6515661306228,204.1943283479557,3.3529571869888994,2006,3,0.5333333333333333
2006-03-22,81,NE,20060322,-1.1870097,-2.2306476,14.709649,73.36782455444336,4.4020376,6.0036135,2.6441138,-1.9200374468168515,-3.606478187827108,14.381852789867398,28.01908684279732,28.030199205416125,4.085734782930932,2006,3,0.5
2006-03-23,82,FT,20060323,-4.022229,-6.1484966,15.144032,20.671932220458984,8.7917,12.027162,4.12351,-7.953719983259202,-7.781508886601768,15.23140820202128,33.19194611046572,45.62703727959291,11.127153370218236,2006,3,0.8
2006-03-24,83,FT,20060324,-7.4267583,-5.503014,14.193578,6.693168640136719,9.252187,10.988059,0.57608396,-8.02272866620064,-5.702332238329569,13.708479430277505,53.46261904571264,54.59584467295076,9.84280286340076,2006,3,0.8666666666666667
2006-03-25,84,FT,20060325,-4.8403997,4.075041,13.057214,32.79259490966797,6.4047976,8.529634,1.566685,-5.319576355395633,5.345765236172997,12.79848835261027,130.09339038667906,135.14069022637875,7.541558099037626,2006,3,0.8666666666666667
2006-03-26,85,FT,20060326,-2.6882482,-5.20049,14.9898405,26.06463623046875,6.0088477,9.841464,2.2025838,-2.815184759286404,-5.799514145062447,14.616234675830842,27.33544124830658,25.89274056264145,6.446675852538101,2006,3,0.9
2006-03-27,86,FT,20060327,0.22959967,-4.404813,15.139986,47.14154052734375,5.341304,9.092931,2.5820847,-0.3661060519730215,-4.570484972120603,15.059815656401318,357.0161734641307,4.57974147995634,4.58512448268,2006,3,0.7333333333333333
2006-03-28,87,NE,20060328,-4.033471,-10.922558,14.819412,23.181442260742188,11.803464,12.400606,1.383276,-3.376640079052297,-11.36466232477315,14.801019467661536,20.268128730736635,16.54760595579367,11.855684205459443,2006,3,0.0
2006-03-29,88,LCD,20060329,-3.3024924,-2.1975424,15.668586,61.708770751953125,4.2435575,7.438,1.6789019,-2.454955277146025,-2.277248191738128,15.932915603528336,56.3594362547862,47.15060149433498,3.348531728916674,2006,3,0.0
2006-03-30,89,LCD,20060330,-4.0792723,1.2183998,13.059861,53.993255615234375,4.695915,6.8101087,1.7175262,-3.7226375265506144,1.2095323776216524,12.92296320412318,106.62986842970248,107.9996397581624,3.914204737440029,2006,3,0.0
2006-03-31,90,LCD,20060331,-3.8834288,8.00936,14.877919,47.91291046142578,9.372096,12.029362,2.2600927,-3.5905460048968,8.338054513209661,14.871138921599073,154.1330489502887,156.702246682444,9.078280326060458,2006,3,0.0333333333333333
2006-04-01,91,LCD,20060401,0.2846242,9.741665,15.027255,29.879661560058597,10.04655,12.531216,1.9149649,0.1540692466688114,10.499748684836067,15.0350036574351,181.67354625760368,180.8406757502754,10.500879000230688,2006,4,0.2666666666666666
2006-04-02,92,FT,20060402,-1.6804167,1.4694479,14.9444475,151.58299255371094,3.673317,6.222161,2.1558843,-1.840426787840924,0.8749861442610503,14.654795680844623,131.16821664798886,115.42761427935898,2.0378350065820543,2006,4,0.1
2006-04-03,93,LCD,20060403,-3.5891597,6.4494853,14.653611,27.88294982910156,7.600455,10.2617855,1.6140735,-4.362903629285171,6.41407285778936,14.721780595890042,150.90391871776853,145.7761496168264,7.757271343936596,2006,4,0.0
2006-04-04,94,LCD,20060404,1.8367463,10.404528,16.367786,21.07242584228516,10.669168,12.262222,1.2490399,2.1212578244504887,10.90973027774938,16.335905613746647,190.0114682731024,191.0031430044878,11.114042895860804,2006,4,0.0
2006-04-05,95,NE,20060405,-1.4970032,-1.5219172,16.952131,91.63007354736328,4.491748,7.6690707,2.998151,-2.5625296585165698,-1.290946368030227,16.66901494647471,44.52716999753216,63.26203450395997,2.869338037929216,2006,4,0.2
2006-04-06,96,FT,20060406,-1.7978798,-4.186178,16.433533,19.10680389404297,4.866761,7.204619,1.5977993,-2.1760511358671213,-4.375327524050715,15.996584263818104,23.242555475812395,26.44326635835665,4.886582598158385,2006,4,0.2
2006-04-07,97,LCD,20060407,-5.122686,-4.14802,17.035313,10.45224380493164,6.6538877,8.608604,1.0520812,-4.938270178571703,-4.129910188874563,17.09245351325226,51.001685199677496,50.094022724896206,6.437598195347433,2006,4,0.1333333333333333
2006-04-08,98,LCD,20060408,-7.3627768,4.849771,15.649787,39.580787658691406,9.218103,11.814764,1.8973229,-7.552761925395965,5.131898565890628,15.681336827089948,123.37240769433636,124.19505354727778,9.13129758535452,2006,4,0.0
2006-04-09,99,LCD,20060409,-3.0737941,11.216112,15.1946745,24.61002349853516,11.781306,13.848534,1.6277319,-3.4433906734504687,11.67629422686386,15.610257028264364,164.67427673450285,163.56897927901366,12.173445946086916,2006,4,0.4666666666666667
2006-04-10,100,LCD,20060410,2.7755497,10.384812,14.148947,14.957557678222656,10.878797,12.973192,1.8001577,1.8369985590333933,11.64124987799327,14.036927348323822,194.96369016793017,188.96737534573455,11.785298571855066,2006,4,0.5666666666666667
2006-04-11,101,LCD,20060411,1.5544288,4.408328,14.61597,160.67412567138672,5.972958,10.795352,3.649875,0.2696413999627548,4.301302478117004,14.588900050142922,199.4232553917741,183.5870818581901,4.309745873346752,2006,4,0.0666666666666666
2006-04-12,102,LCD,20060412,2.8999133,6.951836,14.658991,17.576171875,7.7576127,11.700946,2.4347215,3.6874666503820417,8.372317997434623,14.595665205534615,202.6431405007509,203.7703995880997,9.14839433714176,2006,4,0.5666666666666667
2006-04-13,103,FT,20060413,-3.7880857,-6.5471463,17.540659,15.792144775390623,8.146465,12.698444,3.158857,-5.161448202748621,-8.153322456069946,17.405330188179015,30.053063359490157,32.33579253495114,9.649726142347845,2006,4,0.9333333333333332
2006-04-14,104,FT,20060414,-4.3880563,-5.107382,17.436043,33.102760314941406,6.8539352,8.678327,1.1528462,-4.522055968396191,-4.97363114234829,17.275408875457764,40.667840978569245,42.27730357520949,6.722053028758726,2006,4,0.7333333333333333
2006-04-15,105,FT,20060415,-3.8530045,-9.107528,17.484856,17.41704559326172,9.956655,11.839029,1.2998781,-4.007900426427845,-9.836682597036996,17.623135041023254,22.931138070999,22.168159540354907,10.62184495946966,2006,4,0.9333333333333332
2006-04-16,106,FT,20060416,-7.914588,-7.039859,16.217825,11.116958618164062,10.633611,12.079908,0.94278395,-7.680836774079005,-6.75965570771281,16.336929055336,48.34758269856957,48.65003952143849,10.23172511538786,2006,4,0.4666666666666667
2006-04-17,107,LCD,20060417,-7.44763,1.8340688,14.127422,29.23763656616211,7.869825,9.516797,1.3816328,-7.112204106749854,1.905565413944562,14.172594634104412,103.83449743413412,104.99891814727698,7.363058250678939,2006,4,0.3333333333333333
2006-04-18,108,FT,20060418,-3.185926,5.694376,14.288563,49.03043365478516,6.9703293,7.849055,1.6972985,-3.293712651936851,5.8849396328239445,14.3526604966952,150.7735801697562,150.76491339745655,6.743964525078027,2006,4,0.1666666666666666
2006-04-19,109,FT,20060419,-0.54152906,-0.14374869,14.492879,144.37847137451172,2.0264013,3.4696345,1.4748172,0.8080012708148969,-0.1319487854793029,14.494252419411978,75.13370441214948,279.27468839710684,0.8187041807807942,2006,4,0.2666666666666666
2006-04-20,110,LCD,20060420,-7.673286,-3.8814456,16.495829,22.701644897460938,8.694295,9.826188,1.0269897,-8.188691875556314,-4.074564085575737,16.47801491370646,63.1679441704934,63.545785720941495,9.146406240719118,2006,4,0.2666666666666666
2006-04-21,111,LCD,20060421,-3.0242236,6.100526,15.735674,52.31089782714844,7.2434134,9.269557,1.8401024,-3.0793659126478885,6.118700689484915,15.998795024998982,153.6309307930743,153.28520378435468,6.849889966377631,2006,4,0.0333333333333333
2006-04-22,112,LCD,20060422,2.200982,6.0827036,15.239804,35.868614196777344,6.711449,10.333545,2.3957114,1.50431338515853,7.557897095660532,15.02629864245987,199.8922888780372,191.25695808952463,7.706151261775298,2006,4,0.2
2006-04-23,113,FT,20060423,-3.0491686,-2.536279,15.442709,45.3570442199707,5.9920907,8.41534,3.4255705,-5.1140366480859205,-4.034333721725465,15.030188096646626,50.246532216248966,51.73098783745934,6.513771520111611,2006,4,0.6
2006-04-24,114,FT,20060424,-6.257509,-3.257102,15.31415,28.814773559570312,7.2535787,9.871447,1.7196332,-7.240520053800587,-3.8326412887131394,15.39486065776952,62.5025294985831,62.10628438122308,8.19232994315031,2006,4,0.6
2006-04-25,115,LCD,20060425,-4.67971,5.254548,14.801946,22.80670166015625,7.1456313,8.893233,1.1919,-5.876284849847155,5.255172275390625,14.775568699979146,138.31168316497468,131.80632417738173,7.883372329186126,2006,4,0.3333333333333333
2006-04-26,116,FT,20060426,1.9099917,0.86374575,15.157324,146.66868591308594,4.4936914,9.037771,3.0547156,1.073945519196657,-0.0943983527413995,15.021177298375449,245.666334570506,275.0233107731491,1.0780862800364666,2006,4,0.6666666666666666
2006-04-27,117,FT,20060427,-5.001083,-4.912018,16.297197,16.944068908691406,7.0551105,9.525827,1.3519968,-4.783518762976964,-4.6795257342027,16.174583612675985,45.51476482840741,45.62961997164433,6.691786970071445,2006,4,0.9333333333333332
2006-04-28,118,FT,20060428,-2.6781783,-0.25710428,15.495859,115.97635650634766,4.327749,7.186046,2.7206078,-4.614925625373192,0.4532177262535165,15.515142148452757,84.51642736599098,95.60885761651384,4.637126786612218,2006,4,0.8666666666666667
2006-04-29,119,FT,20060429,-1.9095205,0.063687846,15.558626,78.83050155639648,2.4024303,5.1357064,1.373608,-3.124074819578491,-0.3302489408091351,15.70130802604421,91.91026626757252,83.96561936660919,3.1414817906889,2006,4,0.5333333333333333
2006-04-30,120,FT,20060430,0.8945736,6.8017364,14.868674,21.80903625488281,6.9518337,7.965201,0.9092116,0.0446036237667448,6.714237615177155,14.99420365794118,187.49261436370156,180.38061831384323,6.714385767612175,2006,4,0.2
2006-10-01,274,NE,20061001,-4.9792647,-6.360849,15.050248,23.09040069580078,8.1645565,9.322631,0.96666825,-5.05864087853495,-5.670735656378432,14.8736605440979,38.05379599368575,41.73490109237258,7.599150638229681,2006,10,0.1
2006-10-02,275,NE,20061002,-5.82733,-9.313552,14.51348,17.399314880371094,11.050876,11.877763,0.8838029,-6.199962343251544,-8.761663747334799,14.3311073836085,32.033510822321944,35.28413592192408,10.733419058207785,2006,10,0.1333333333333333
2006-10-03,276,NE,20061003,-4.6991515,-11.722234,14.392261,10.153045654296877,12.664891,14.27105,0.90863454,-4.678799334727602,-11.746702932009384,14.433711992596944,21.84461967328357,21.717760934750345,12.644215791717778,2006,10,0.0333333333333333
2006-10-04,277,LCD,20061004,-1.3962108,-13.046489,14.303899,8.787338256835938,13.16162,15.013583,0.93462944,-0.8727662925948282,-13.176733030778252,14.201513528250375,6.1084380634393085,3.789474181519637,13.205605414591652,2006,10,0.2
2006-10-05,278,LCD,20061005,-0.6766036,-12.069958,16.602533,7.3677215576171875,12.180431,13.78881,1.1139334,0.0489022017238114,-12.32308116965612,16.903197631543478,3.2084620807762008,359.77263193989984,12.323178199606897,2006,10,0.0
