date,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,std_uv,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2015-01-01,20150101,-4.795862,-12.115875,20.81643,20.401382446289062,13.147617,15.009325,1.329226,-3.9842427932068563,-12.306688019769032,20.56018502831014,21.595289654300302,17.93916026472573,12.93556186066718,2015,1,0.03333333333333333
2015-01-02,20150102,-5.4687967,-6.4107985,18.34917,25.290008544921875,8.504183,10.950119,1.2275763,-4.758579811342879,-6.501397340134937,17.54084978509013,40.46617300188237,36.2015853838254,8.056813836451335,2015,1,0.0
2015-01-03,20150103,-4.2841167,-0.010510516,16.553587,33.37053298950195,4.511157,6.999006,1.4815955,-3.9334965412750287,-0.14284454675547392,15.846181229862216,89.85943263100813,87.92022323346362,3.936089379671197,2015,1,0.0
2015-01-04,20150104,-4.46926,2.5384152,15.707479,52.22517395019531,5.64503,7.13029,1.7264793,-4.557934732152304,2.6802123259971937,15.283169814270023,119.59536720928878,120.45689850885304,5.287561549049578,2015,1,0.0
2015-01-05,20150105,-2.4289315,4.752525,18.190432,66.92227172851562,6.0585,7.516742,2.0606391,-2.5664954495957746,5.214853295253116,18.056538665634157,152.92922725928133,153.7958471645527,5.812193543216545,2015,1,0.03333333333333333
2015-01-06,20150106,-3.2290556,-3.9169118,17.900671,71.76419448852539,5.6993623,10.674282,2.2441576,-3.0709249711260833,-4.460036577340755,17.79999050710042,39.5017653003174,34.54906524863347,5.41502598788807,2015,1,0.2
2015-01-07,20150107,-4.1921945,-12.1576805,17.273531,19.77618408203125,13.0345335,14.313817,1.4367639,-3.5765734772599616,-12.577414330992381,16.97299467028554,19.02514625315831,15.873884243450334,13.076055563192286,2015,1,0.43333333333333335
2015-01-08,20150108,-4.621584,-10.586014,20.237028,15.058967590332031,11.610124,13.711372,1.0919816,-4.005519173935577,-10.519882578289032,20.38011527088928,23.58485567493139,20.844682765925455,11.256647516634542,2015,1,0.1
2015-01-09,20150109,-5.365271,-6.798306,19.066036,21.621017456054688,8.722223,10.854685,1.028369,-4.749423592249873,-6.95461152235031,18.875418280954996,38.28075110697233,34.32983962817838,8.421617771273366,2015,1,0.0
2015-01-10,20150110,-6.678236,-5.2268724,17.244463,16.685184478759766,8.515964,10.830981,0.97259367,-6.268782733236952,-5.141415473468145,17.001464352760316,51.95068628250692,50.64270819692223,8.107514417338239,2015,1,0.06666666666666667
2015-01-11,20150111,-8.490328,-5.9661255,15.513246,21.411823272705078,10.443212,12.304587,1.0160669,-8.123701054370885,-5.919762821692146,15.09240355695343,54.904412835666164,53.9190758157863,10.05177151978074,2015,1,0.23333333333333334
2015-01-12,20150112,-10.539011,-3.0480368,16.831606,10.943115234375,11.029967,12.667807,1.0281702,-10.349573262257895,-2.9639942204589813,16.986030562238053,73.86935405382474,74.01891951152427,10.765636462827349,2015,1,0.26666666666666666
2015-01-13,20150113,-8.605632,6.5514636,15.236041,26.39697265625,11.0182085,12.850178,1.734793,-9.44093713201014,7.23454043977356,15.464409828526811,127.28200176746861,127.4627558892505,11.894110698378709,2015,1,0.7666666666666667
2015-01-14,20150114,-1.4978755,-8.7775545,17.247759,27.834335327148438,9.443051,13.44832,2.8386812,-0.6024024593127624,-9.360552319338488,17.354076624883014,9.68414738183128,3.6822172280085397,9.379916228093897,2015,1,0.43333333333333335
2015-01-15,20150115,-4.7388077,-8.345576,19.48304,16.624557495117188,9.63717,11.5077505,0.9183842,-4.375400033445997,-8.308791860482534,19.346886897036235,29.588893950739617,27.77123814325185,9.39042851170808,2015,1,0.0
2015-01-16,20150116,-3.9925954,-8.7460375,20.512209,30.05565643310547,9.770826,10.882665,1.1332433,-3.2667125512512585,-9.05558831230545,20.660931629247028,24.53685669577368,19.83639980773262,9.626790252958957,2015,1,0.0
2015-01-17,20150117,-7.3059154,-9.258467,24.080666,8.010887145996094,11.808809,14.770833,1.2073913,-6.841216437548957,-8.989720353402458,24.44128161877696,38.27719705887978,37.271293218311996,11.29678336420454,2015,1,0.06666666666666667
2015-01-18,20150118,-5.615442,-7.630561,21.756763,26.228981018066406,9.607634,12.211329,1.3425279,-5.119722623876576,-7.339585536597571,21.946783902737934,36.3498974887674,34.89767288066764,8.948803025794339,2015,1,0.5666666666666667
2015-01-19,20150119,-7.856287,-8.170524,20.524998,10.833541870117188,11.378045,14.828363,1.465883,-7.3944534389788314,-7.901896615320843,20.71173518541463,43.87674927571919,43.09995890427629,10.822102927825297,2015,1,0.36666666666666664
2015-01-20,20150120,-6.530788,-1.8546232,15.548303,43.93669891357422,7.0379133,10.07387,1.8709476,-6.668525097499844,-1.2781388976095578,15.400318513024647,74.146432469333,79.14985459072795,6.789909131760739,2015,1,0.5
2015-01-21,20150121,-2.2689836,-10.583353,13.1064415,10.467308044433594,10.871028,13.141359,1.1815908,-1.9545807920942322,-11.00539120567958,13.08299057472992,12.100565743162235,10.070841496047422,11.177612520698377,2015,1,0.23333333333333334
2015-01-22,20150122,-2.141752,-10.30255,13.005526,18.24431610107422,10.804792,12.2015,1.6378565,-0.9118669260463802,-10.539478310882567,12.785206184262593,11.743701414404086,4.944869493566159,10.578851750373541,2015,1,0.0
2015-01-23,20150123,-4.5454016,-2.630871,15.616868,26.757293701171875,5.476167,8.189604,1.5179906,-3.8340675003716185,-2.8368987814181623,15.61277741681544,59.93781113143501,53.501563690315834,4.769493504914093,2015,1,0.0
2015-01-24,20150124,-4.931894,3.8094606,14.804631,47.129905700683594,6.688047,9.880727,1.903795,-4.495791989166896,3.4789832175207134,14.94422219593175,127.68297692725548,127.73381528571593,5.6846697210698185,2015,1,0.0
2015-01-25,20150125,-2.4778485,5.6167307,11.143194,63.05625915527344,6.8060355,7.560069,2.044035,-2.466479639899734,6.68615541205724,10.764917505275728,156.19508877952546,159.7513073076659,7.1265837543820565,2015,1,0.1
2015-01-26,20150126,-2.880306,0.3662756,12.617636,111.91455078125,4.2486825,9.285617,2.3811405,-1.8847485940403979,2.7044132332671533,11.880656135096231,97.24714987293896,145.1267461204398,3.2963810761208654,2015,1,0.3
