date,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2005-01-02,20050102,-3.4460285,1.9737223,16.98087,92.50052642822266,5.4641566,8.322924,-3.019558360248569,2.74546047261174,17.643442199707035,119.80204355461558,132.27792137170889,4.081088812758245,2005,1,0.0
2005-01-16,20050116,-6.8838153,-7.2689157,19.740162,8.262008666992188,10.033606,13.921351,-6.331150452916466,-7.192346112181983,19.302075931518555,43.44134799619039,41.35624280067944,9.58192614534696,2005,1,0.0
2005-01-17,20050117,-6.811607,-5.346913,17.818068,19.705734252929688,8.719095,12.441914,-6.469788829652154,-4.804300230201086,17.98156830900065,51.86911963794154,53.40336198975672,8.058502851162988,2005,1,0.0333333333333333
2005-01-23,20050123,-4.693514,-5.3284283,12.03304,29.642433166503903,7.1755524,10.823287,-4.514011679912254,-5.541900915089926,11.693342146809895,41.37501755934076,39.16364493870083,7.147654664227896,2005,1,0.0
2005-01-24,20050124,-6.6417394,-3.4909036,12.702474,31.40585327148437,7.6257257,11.122866,-5.893259075142546,-3.477145826237993,11.91294587003581,62.27354781121642,59.458508306954,6.842590563790462,2005,1,0.0
2005-01-25,20050125,-6.595576,1.8865075,13.51369,39.07643127441406,7.160829,9.793565,-6.457081409493767,2.260435675237023,13.354826083618162,105.9619173336805,109.29366014700832,6.841306145080357,2005,1,0.1
2005-02-01,20050201,-2.9758084,-2.45097,20.741444,44.651832580566406,4.004232,6.8906283,-2.379987526946072,-2.564537121180852,20.421442825764974,50.52405017328215,42.86248272609652,3.498741384317145,2005,2,0.0
2005-02-04,20050204,-7.8310475,-8.874201,17.598202,8.293685913085938,11.864124,15.375748,-7.304678251713438,-9.082849439135234,17.40372676171874,41.42682496177082,38.80720148442967,11.655748723057414,2005,2,0.1333333333333333
2005-02-13,20050213,-4.609144,-3.5138216,17.745548,23.624897003173828,5.873565,9.514107,-3.74010650921981,-3.7302968202212665,17.487921960652663,52.67959604410888,45.07523736404977,5.282377406742278,2005,2,0.0
2005-02-14,20050214,-6.729699,0.56971353,16.57503,29.29481506347656,6.974756,8.9766245,-6.335934214861554,0.676076715925853,16.072329930379233,94.83892883762354,96.09070742474978,6.371902549542828,2005,2,0.0
2005-02-18,20050218,-5.9520144,-7.028701,14.960333,24.603248596191406,9.301642,11.641771,-5.442941943435037,-7.371740395305632,14.304223327433268,40.25845125072709,36.44039368040001,9.163414945061978,2005,2,0.0
2005-02-19,20050219,-6.616533,-4.0353017,15.906803,19.36585998535156,7.8046327,11.082114,-5.810786414023721,-4.250592768006642,15.07406546264648,58.62175285667468,53.81451373442744,7.199498428976357,2005,2,0.0
2005-02-20,20050220,-5.5971,1.6797553,18.08585,40.31000900268555,6.213187,8.488626,-5.3350688595511135,1.8499031882043675,17.738568841308595,106.70511743238126,109.123682430671,5.646689432037209,2005,2,0.0
2005-02-26,20050226,-3.93379,-2.6482577,16.50454,51.24425506591797,4.8949785,7.828912,-3.0059198478005773,-2.8576328676211027,16.418033892537434,56.05125615997383,46.44867931350936,4.147483542765402,2005,2,0.0
2005-02-28,20050228,-2.4568362,2.9708688,13.168428,73.79544830322266,4.4804487,5.7532673,-2.0243638315316863,3.408443376922288,13.04154276582845,140.4100797434183,149.29281379582682,3.964282428901738,2005,2,0.0333333333333333
2005-03-06,20050306,-4.4388433,-0.7234087,16.108929,51.56617736816406,4.6769533,5.504228,-4.953983917280195,-0.4959936697864524,16.628272462158208,80.74374854295769,84.2825903635462,4.978751487385071,2005,3,0.1666666666666666
2005-03-11,20050311,-4.9329977,-4.3313727,14.826894,10.461402893066406,6.601997,10.392158,-4.1385052453524285,-4.270213967322033,14.760683869262694,48.71555065623201,44.10262946690844,5.94659171227702,2005,3,0.0333333333333333
2005-03-12,20050312,-5.5739584,-2.0700057,12.185003,12.536964416503906,5.9829535,8.55863,-5.390991602595649,-2.0350593818901395,11.608522569051107,69.62647120358687,69.31884993614602,5.762313523844036,2005,3,0.0
2005-03-13,20050313,-6.8694134,0.23986396,15.543233,40.1079216003418,7.2830505,9.95821,-6.962572396546682,0.5502084552291212,15.65144311706543,91.999823066531,94.51833664278765,6.984278325021092,2005,3,0.0
2005-03-14,20050314,-6.8922486,1.1836808,17.097616,36.11513519287109,7.3550124,9.509804,-6.803461369705834,1.4732198308650637,17.121705579752604,99.7449601761786,102.21817682140768,6.961139510104196,2005,3,0.0
2005-03-15,20050315,-5.2353697,3.5994186,15.913635,54.244178771972656,7.0374656,9.267041,-5.4376450928643525,4.374727933441476,15.988819302652992,124.50928086699042,128.81758878995663,6.978984786312756,2005,3,0.0
2005-03-17,20050317,-6.072677,-5.994963,18.11047,9.668495178222656,8.552621,10.183251,-6.056307075322466,-6.2924785910333005,17.589944604614256,45.36897194627085,43.90434719629047,8.73350686776013,2005,3,0.0
2005-03-18,20050318,-5.3231564,0.8237118,19.328583,19.827556610107425,5.446966,6.7204776,-5.503803854721067,1.340475257601896,18.778244372192383,98.79625436759488,103.68813417818468,5.664691588028896,2005,3,0.0
2005-03-19,20050319,-6.1778417,2.4109793,20.079357,42.87638092041016,6.9666204,8.114344,-6.383544437010446,2.9875139914579383,20.21249668843587,111.31883168159442,115.07970590018397,7.04804082199046,2005,3,0.0
2005-03-20,20050320,-6.5377436,1.7254176,20.232275,38.77443313598633,7.180296,8.659231,-6.550858968426388,2.022907829529283,19.98400484517415,104.7841985947511,107.1607086399976,6.856085567653259,2005,3,0.0
2005-03-21,20050321,-3.8676322,3.6984737,18.948072,60.901512145996094,5.977263,7.73163,-3.578410055866878,4.422694442623134,18.8836124025472,133.71922868008733,141.02361579016042,5.689046023784545,2005,3,0.0
2005-03-23,20050323,-7.127942,-4.1044803,14.824201,12.559249877929688,8.279576,9.290749,-7.353312242757164,-5.2567910480651845,14.294495923502597,60.06538760416586,54.439497281859815,9.039084746947594,2005,3,0.2
2005-03-24,20050324,-6.839374,-0.6252428,15.11608,27.896129608154297,7.0842075,9.637421,-6.343753113432569,-0.6521926091106747,15.789599571980796,84.77664534661164,84.13012183600625,6.377190507077861,2005,3,0.0666666666666666
2005-03-25,20050325,-3.7086554,3.273233,17.460999,65.83517456054688,5.6039276,8.123704,-3.2024208324232117,3.625711558328625,17.57001253540039,131.4313953978329,138.54735001057782,4.837487311832038,2005,3,0.0
2005-04-07,20050407,-0.63782126,10.017889,15.281305,27.034637451171875,10.162135,13.505134,-0.7625929578178673,11.378798170998888,15.29766956225586,176.35699633179576,176.1658413662641,11.404323558880684,2005,4,0.1333333333333333
2005-04-09,20050409,-3.238912,4.117232,15.816462,28.28319549560547,5.43372,7.018038,-4.773184375190732,4.470430016123457,16.157397685750325,141.8088520051752,133.12407274446184,6.53972733442477,2005,4,0.2333333333333333
2005-04-11,20050411,-2.5324948,4.926855,15.48913,56.55441284179688,5.9391456,7.2703815,-1.9721932456331264,5.655653321707407,15.46282073942057,152.7959964872864,160.7757320127576,5.989654471959208,2005,4,0.0
2005-04-12,20050412,-4.779174,4.5717945,16.118227,57.92962646484375,7.1593466,9.438613,-4.684381921286263,5.142857166669526,16.13233093509928,133.7295418891365,137.67111269054135,6.956465612740258,2005,4,0.0
2005-04-13,20050413,-3.9339757,4.5845256,16.079885,61.04547882080078,6.5796156,8.887162,-3.820712290575661,5.08305319036706,16.2950290131429,139.3671475987736,143.06939123129246,6.358873496418738,2005,4,0.0
2005-04-14,20050414,-3.0625904,5.256495,15.570856,65.37747955322266,6.695969,9.446,-2.979435239872931,6.144722772945401,15.552173820027669,149.7736497119867,154.13231664734587,6.828956897283105,2005,4,0.0
2005-04-15,20050415,-2.3970697,4.5491962,15.2263,63.07247161865234,5.662058,7.6886206,-2.2814566985079443,5.698481967993414,15.200902588623045,152.2142858636579,158.18070331849117,6.138219726167585,2005,4,0.0
2005-04-16,20050416,-4.151349,1.0305882,15.585715,76.12501525878906,4.6772,6.8901014,-3.2483805316346515,2.5940646137183503,15.495262851969398,103.94203983987688,128.60987213089834,4.157059934430674,2005,4,0.3
2005-04-17,20050417,-4.430237,0.35475385,15.155766,60.21885681152344,4.850022,7.9107037,-3.31271717429956,2.155928764183046,14.836878546386718,94.57822500092236,123.05622934699164,3.9524832590576646,2005,4,0.3
2005-04-18,20050418,-3.3374908,1.3489097,15.016732,64.6667709350586,4.0786495,5.940019,-2.6530004346100524,2.7325921956264168,14.837740647827149,112.00702346556392,135.8466923412783,3.8086049169793834,2005,4,0.1666666666666666
2005-04-19,20050419,-3.3737707,1.3520995,15.009055,60.30858612060547,4.2120566,6.3083987,-2.937422512515072,2.032163267505008,15.104960063598634,111.83933606913854,124.67620223191987,3.5718536592121164,2005,4,0.0
2005-04-20,20050420,-6.0845094,3.0828257,15.7524395,52.35173034667969,7.4387264,8.499025,-6.174293401113509,3.5994400823895103,15.773632389851889,116.86986987417902,120.24098740462068,7.146878193291532,2005,4,0.0
2005-04-21,20050421,-5.512378,3.4959588,15.997354,54.94741821289063,7.217169,8.363267,-5.528733868914285,4.061990054206524,16.36978027396647,122.38293361299014,126.30492200993444,6.860514659539228,2005,4,0.0
2005-04-22,20050422,-5.56265,1.7733806,15.809053,51.49057769775391,6.4495387,8.60748,-5.5064762599684425,2.3404822585004124,15.853412589518229,107.68235398908274,113.0275176898113,5.9832380868515695,2005,4,0.0
2005-04-23,20050423,-5.5840173,1.5619687,14.610581,29.237171173095703,5.9697027,9.256505,-5.222703958624526,2.701200371546108,15.023024280517578,105.62743902363128,117.34816009656583,5.879891162825476,2005,4,0.2
2005-04-25,20050425,-8.909412,-6.911399,14.569509,13.26150894165039,11.320203,14.513096,-8.440808374326073,-7.240419003830592,14.689383570190426,52.19779076479927,49.37742357010978,11.120742482546945,2005,4,0.1
2005-04-26,20050426,-5.7657566,-2.1278865,14.559459,18.561573028564453,6.293091,9.242955,-5.433886691006343,-1.9804256710691468,15.022629445515948,69.7431198877533,69.9753056852426,5.783529234760169,2005,4,0.0
2005-04-27,20050427,-5.716499,-1.3374373,14.123745,32.70946502685547,6.169243,9.303028,-5.659599178878785,-1.098838730793636,14.076100583292645,76.83188155478081,79.01244708135295,5.765284851753432,2005,4,0.0
2005-04-28,20050428,-6.5046387,0.34309775,17.288074,44.04091644287109,7.046861,8.899064,-6.585019968392054,0.6119314470650334,17.374587254475912,93.0193609929471,95.30912357322792,6.61339157165438,2005,4,0.0
2005-04-29,20050429,-2.8550775,3.1546826,15.85812,72.8902816772461,4.773709,7.71625,-2.6656199807310084,3.468945940963425,16.191874842081702,137.85400900315295,142.46047381289736,4.374827519228501,2005,4,0.0333333333333333
2005-10-02,20051002,-6.0687933,-0.9207579,13.498885,11.007293701171877,6.1601667,9.705239,-5.7740790864486735,-0.6536407138821299,13.413031670166012,81.37287333982391,83.541463989347,5.810958223856741,2005,10,0.1666666666666666
2005-11-01,20051101,-9.272228,-4.7290025,14.646955,8.038894653320312,10.42061,13.919508,-9.034470449601493,-4.453629974337262,15.094325278320312,62.977604025285416,63.75855962869738,10.072560560901977,2005,11,0.0333333333333333
2005-11-02,20051102,-7.1716094,-2.1147184,14.293579,13.628318786621094,7.506121,11.086546,-7.071854808850608,-1.8350611322347348,15.09776650870768,73.57060225559653,75.45326765036495,7.306064590222434,2005,11,0.1333333333333333
2005-11-10,20051110,-10.004258,-4.7322135,15.240214,15.718292236328123,11.133554,13.83379,-10.137277038210549,-3.997069317115152,15.401057472412113,64.68491761236896,68.48097099331869,10.896832056852771,2005,11,0.1333333333333333
2005-11-11,20051111,-9.765173,-4.2306647,16.224373,15.824554443359377,10.726805,13.55384,-9.93254053773626,-3.93939153798167,16.35882148783366,66.57580362242692,68.36599552398974,10.685231266720232,2005,11,0.0666666666666666
2005-11-12,20051112,-6.6565,-7.8991933,15.099459,17.5738525390625,10.418372,13.994152,-6.230366554809574,-7.92813350764847,15.0295481722819,40.12020157895898,38.16222544427558,10.083291542070384,2005,11,0.1
2005-11-14,20051114,-6.2140374,-7.2079034,15.033059,29.62651824951172,9.726488,13.445389,-5.591843734312699,-7.503074815752032,15.20205814603678,40.765099076994574,36.696191080111646,9.35760909846872,2005,11,0.0333333333333333
2005-11-15,20051115,-5.365295,-5.207182,15.054998,43.46817779541016,7.717838,11.817167,-4.56887889175384,-5.613442532437008,15.099178649454752,45.85680324191887,39.14274476337181,7.237775306852694,2005,11,0.0
2005-11-16,20051116,-8.450293,-2.3360353,16.035736,9.057205200195312,8.806775,12.991333,-7.820029221118296,-2.265727459191801,16.62567776452637,74.54684284115413,73.84190634954317,8.141644670364812,2005,11,0.0333333333333333
2005-11-20,20051120,-4.948547,-4.1056647,16.274385,5.731475830078125,6.4459057,9.246162,-4.711085727713903,-4.206687187517804,16.54291730521647,50.31849758711769,48.2372598456632,6.315896280615768,2005,11,0.0
