date,yyyymmdd,meanU,meanV,meanLTS,wdCor,meanWS,maxWS,ish_u,ish_v,ish_LTS,meanWD,ish_wd,ish_ws,year,month,prRatio
2005-01-01 00:00:00,20050101,-10.702707,3.0627987,16.068916,47.683963775634766,12.057169,13.9688,-10.882576521697999,3.7296633204593608,16.538622393961592,105.96955760178736,108.91755024926749,11.50394976669285,2005,1,0.0
2005-01-02 00:00:00,20050102,-3.4460285,1.9737223,16.98087,92.50052642822266,5.4641566,8.322924,-3.019558360248569,2.74546047261174,17.643442199707035,119.80204355461558,132.27792137170889,4.081088812758245,2005,1,0.0
2005-01-03 00:00:00,20050103,-4.2227416,-8.53074,16.052675,23.146568298339844,9.711199,13.056018,-3.408728957901004,-8.634366291803996,15.636637680216475,26.33554708358679,21.543424353393277,9.28287209701146,2005,1,0.43333333333333335
2005-01-04 00:00:00,20050104,-6.7938085,-12.298906,14.006342,19.36974334716797,14.217945,15.466806,-6.902153711589817,-13.006863207102455,13.097581927124018,28.91587720040212,27.95286921203052,14.724748430675772,2005,1,0.5333333333333333
2005-01-05 00:00:00,20050105,-4.598643,-10.663625,14.625655,25.384925842285156,11.86471,15.080824,-3.852343567383454,-11.200742947402958,15.310399467163084,23.3279155972985,18.979960222695837,11.844711627344829,2005,1,0.2
2005-01-06 00:00:00,20050106,-2.6084762,-7.5547147,15.758081,25.503868103027344,8.336105,11.631803,-1.670669385979022,-7.863390758859638,15.777522002970375,19.048663001493367,11.994799796685982,8.038908534357551,2005,1,0.0
2005-01-07 00:00:00,20050107,-1.2555538,-7.4143786,15.857839,24.95465087890625,8.042352,9.832718,-0.19723624936629075,-7.862040776574454,16.206938333374023,9.61131051413139,1.4370867683087454,7.86451443577946,2005,1,0.0
2005-01-08 00:00:00,20050108,-3.5826464,-6.765453,14.337706,32.76593780517578,7.856062,9.945098,-2.77502573748001,-7.127443036074321,14.159890626098631,27.903462410402426,21.273142364090575,7.648608505876138,2005,1,0.0
2005-01-09 00:00:00,20050109,-4.3443036,-7.739677,10.257493,18.036148071289062,8.981564,11.772375,-3.5380299150273045,-8.101992358823143,8.972703104329426,29.305626599678874,23.590239532295982,8.840810814741864,2005,1,0.03333333333333333
2005-01-10 00:00:00,20050110,-5.0381703,-6.295636,8.487103,26.957183837890625,8.227288,9.369261,-5.733388832486466,-6.678398542038602,8.153996559936521,38.66902667263673,40.646009532981026,8.801860859544636,2005,1,0.4666666666666667
2005-01-11 00:00:00,20050111,4.8351398,-10.938396,7.359139,10.695358276367188,11.99127,13.969736,4.9058183092142755,-12.58347930039978,6.973533046712237,336.15295651720965,338.70108795548776,13.50596181642062,2005,1,0.4
2005-01-12 00:00:00,20050112,2.0756063,-11.741807,15.132322,22.068008422851562,12.157311,14.2670765,3.153989556578946,-12.993155436714172,14.56778330403646,349.97535040929966,346.3557898971468,13.370480108269266,2005,1,0.0
2005-01-13 00:00:00,20050113,-1.8471586,-7.3879366,14.979059,24.0772705078125,7.894822,9.742851,-0.9771806006356932,-7.9785978488032026,14.738781425618487,14.037516450761984,6.98253917943282,8.038215321772975,2005,1,0.0
2005-01-14 00:00:00,20050114,-4.2725673,-7.223106,14.226564,26.963340759277344,8.531762,11.34301,-3.441063520594919,-7.585745157312394,13.96976318595377,30.604903082000845,24.400105900828663,8.329732753483603,2005,1,0.0
2005-01-15 00:00:00,20050115,-4.9012036,-10.956894,16.092712,29.749984741210938,12.247859,14.751781,-4.022815087311751,-11.50317096932602,15.43999269152832,24.099773960994582,19.275425113715187,12.186303113588139,2005,1,0.0
2005-01-16 00:00:00,20050116,-6.8838153,-7.2689157,19.740162,8.262008666992188,10.033606,13.921351,-6.331150452916466,-7.192346112181983,19.302075931518555,43.44134799619039,41.35624280067944,9.58192614534696,2005,1,0.0
2005-01-17 00:00:00,20050117,-6.811607,-5.346913,17.818068,19.705734252929688,8.719095,12.441914,-6.469788829652154,-4.804300230201086,17.98156830900065,51.86911963794154,53.40336198975672,8.058502851162988,2005,1,0.03333333333333333
2005-01-18 00:00:00,20050118,-6.6917543,-8.793748,16.771124,27.647865295410156,11.25508,14.871732,-5.7929653536803,-9.243663469238285,16.71826733382161,37.26994726474163,32.07520064759376,10.908884540660916,2005,1,0.03333333333333333
2005-01-19 00:00:00,20050119,-5.6335955,-8.330126,14.492017,25.02777862548828,10.221857,13.735438,-5.120456201151534,-8.759437811601005,14.237642092651363,34.07016542849624,30.30903943588646,10.146271358642869,2005,1,0.0
2005-01-20 00:00:00,20050120,-5.5037985,-10.038678,15.906216,22.61163330078125,11.580773,15.553044,-4.710656163005835,-10.316925162625633,16.9663932183431,28.734164873720545,24.541200684883506,11.34148254406287,2005,1,0.0
2005-01-21 00:00:00,20050121,-5.556407,-8.734185,16.751778,16.36236572265625,10.417161,13.34704,-4.854422725322728,-9.038991607601169,16.679638017456053,32.463203192993575,28.238180822295647,10.26005795687403,2005,1,0.0
2005-01-22 00:00:00,20050122,-4.705577,-6.6126494,11.8352375,16.452415466308594,8.163158,11.338512,-4.0053384697084455,-6.953361824750266,11.327666995483396,35.435744196436815,29.943192698948536,8.024461160901755,2005,1,0.0
2005-01-23 00:00:00,20050123,-4.693514,-5.3284283,12.03304,29.642433166503906,7.1755524,10.823287,-4.514011679912254,-5.541900915089926,11.693342146809897,41.37501755934076,39.16364493870083,7.147654664227896,2005,1,0.0
